,enemy_start,engagement_performance,final_outcome,friendly_start,strength_ratio,survival_rate,tech_advantage,time
2962,1948.0,1.5,1,1807.0,1.1163879598662207,0.9236303265080243,1.559,4
2963,1151.0,2.0,1,1657.0,1.9632911392405064,0.936028968014484,1.406,3
2964,1663.0,0.5,0,1373.0,0.7480916030534351,0.8565185724690458,-2.3795,65
2965,1815.0,0.5223880597014925,0,1635.0,0.5635395874916833,0.5180428134556575,-2.0415,169
2966,1264.0,1.1,1,1868.0,2.0,0.854389721627409,0.208,6
2967,1735.0,2.0,1,1863.0,1.6342592592592593,0.9473966720343532,2.40925,7
2968,1445.0,1.7857142857142858,1,1080.0,1.5080213903743316,0.7833333333333333,1.7395,12
2969,1994.0,1.3076923076923077,1,1665.0,1.7634408602150538,0.787987987987988,1.97725,19
2970,1935.0,0.6666666666666666,0,1749.0,0.07547169811320754,0.0137221269296741,-0.39575,114
2971,1897.0,0.5592105263157895,0,1170.0,0.269281914893617,0.34615384615384615,-1.5745,78
2972,1808.0,0.5433526011560693,0,1516.0,0.4970948999354422,0.5079155672823219,-1.44225,88
2973,1926.0,0.5492957746478874,0,1077.0,0.227997227997228,0.30547818012999073,-1.938,109
2974,1506.0,2.0,1,1956.0,1.3785714285714286,0.9867075664621677,2.10725,0
2975,1138.0,0.5,0,1074.0,0.9437609841827768,1.0,-1.7335,2
2976,1395.0,0.9859154929577465,1,1902.0,25.85185185185185,0.3669821240799159,0.146,93
2977,1680.0,0.6304347826086957,0,1742.0,0.8390712570056045,0.6016073478760046,-0.564,24
2978,1121.0,1.4,1,1077.0,1.265888456549935,0.9062209842154132,1.30825,3
2979,1882.0,0.8552631578947368,1,1768.0,0.8398835516739447,0.3263574660633484,-0.20525,46
2980,1109.0,0.8898678414096917,1,1280.0,422.0,0.3296875,0.3065,142
2981,1936.0,0.5170454545454546,0,1340.0,0.32517084282460135,0.4261194029850746,-2.1505,177
2982,1704.0,0.7785714285714286,0,1366.0,0.7037037037037037,0.09736456808199122,-0.28025,82
2983,1259.0,0.5882352941176471,0,1205.0,0.8324829931972789,0.812448132780083,-1.1845,17
2984,1665.0,1.2033195020746887,1,1464.0,267.0,0.36475409836065575,0.80325,176
2985,1786.0,1.1,1,1385.0,39.875,0.23032490974729242,0.491,160
2986,1672.0,0.5081967213114754,0,1488.0,0.7087980173482032,0.7688172043010753,-2.39425,91
2987,1137.0,0.6046511627906976,1,1770.0,1.760910815939279,0.5242937853107345,-1.1235,68
2988,1172.0,0.7794117647058824,1,1490.0,51.0,0.03422818791946309,-0.04775,241
2989,1599.0,2.0,1,1023.0,0.7902946273830156,0.8914956011730205,2.178,4
2990,1334.0,1.25,1,1063.0,0.929724596391263,0.9209783631232361,1.9655,2
2991,1309.0,0.5365853658536586,0,1385.0,0.6371511068334937,0.4779783393501805,-1.38875,62
2992,1582.0,0.6714285714285714,0,1455.0,0.5610034207525656,0.33814432989690724,-0.52575,38
2993,1718.0,1.25,1,1954.0,1.242876526458616,0.9375639713408394,0.66,2
2994,1045.0,2.0,1,1068.0,1.3394625176803394,0.8867041198501873,1.411,3
2995,1731.0,1.0,1,1737.0,1.0718446601941747,0.9533678756476683,1.57675,1
2996,1097.0,0.5124481327800829,0,1381.0,0.7747183979974969,0.44822592324402605,-2.4915,242
2997,1564.0,0.5420560747663551,0,1599.0,0.47948511665325827,0.37273295809881174,-1.72125,109
2998,1013.0,0.6821428571428572,1,1770.0,10.951219512195122,0.2536723163841808,-0.7785,156
2999,1341.0,1.4,1,1687.0,2.4827586206896552,0.7255483106105513,0.80025,15
3000,1151.0,1.0,1,1259.0,1.2476875642343268,0.9642573471008737,2.22975,1
3001,1602.0,0.5112359550561798,0,1880.0,0.943089430894309,0.7404255319148936,-2.4775,268
3002,1664.0,0.5964285714285714,0,1803.0,0.7991266375545851,0.20299500831946754,-1.1595,148
3003,1325.0,1.0526315789473684,1,1380.0,1.9012797074954295,0.7536231884057971,1.13325,12
3004,1923.0,0.581081081081081,0,1654.0,0.710455764075067,0.6408706166868199,-1.25425,38
3005,1248.0,0.53,0,1266.0,0.574926542605289,0.4636650868878357,-1.778,101
3006,1639.0,0.92,1,1973.0,1.5741556534508077,0.5433350228079067,-0.0105,31
3007,1091.0,0.8,1,1944.0,1.765472312703583,0.8364197530864198,-0.86525,8
3008,1380.0,2.0,1,1161.0,1.0027777777777778,0.9328165374677002,2.166,2
3009,1348.0,1.25,1,1297.0,1.8194444444444444,0.7070161912104858,1.0785,14
3010,1710.0,2.0,1,1681.0,1.0747849106551952,0.9660916121356335,1.612,1
3011,1469.0,1.3333333333333333,1,1321.0,1.3156708004509583,0.8834216502649508,2.3545,6
3012,1028.0,2.0,1,1067.0,1.1024811218985977,0.9578256794751641,1.64925,0
3013,1123.0,0.6492146596858639,1,1802.0,10.756756756756756,0.22086570477247502,-0.79025,209
3014,1392.0,1.3333333333333333,1,1963.0,2.2885821831869513,0.9291900152827305,2.34025,6
3015,1766.0,0.8970588235294118,0,1317.0,0.6559356136820925,0.24753227031131358,-0.11,42
3016,1456.0,0.8529411764705882,0,1245.0,0.7887931034482759,0.44096385542168676,0.1065,20
3017,1043.0,1.25,1,1491.0,4.48639455782313,0.8846411804158283,2.43925,11
3018,1725.0,0.5882352941176471,0,1285.0,0.49166004765687055,0.48171206225680935,-1.11825,35
3019,1286.0,0.8461538461538461,0,1021.0,0.6436170212765957,0.7110675808031341,-0.4545,7
3020,1458.0,0.5136446331109763,0,1966.0,0.17819706498951782,0.04323499491353001,-2.22025,831
3021,1328.0,1.25,1,1436.0,1.1886281588447654,0.9171309192200557,1.09225,2
3022,1160.0,1.3076923076923077,1,1459.0,2.984198645598194,0.906100068540096,2.346,9
3023,1461.0,2.0,1,1915.0,1.4019984627209838,0.9524804177545692,0.76675,1
3024,1109.0,1.25,1,1214.0,1.7389240506329113,0.9052718286655683,1.945,5
3025,1204.0,0.5063829787234042,0,1670.0,0.5842824601366743,0.307185628742515,-2.421,353
3026,1706.0,0.5918367346938775,0,1115.0,0.650294695481336,0.5937219730941704,-0.32525,25
3027,1908.0,0.5,0,1049.0,0.4940923737916219,0.877025738798856,-1.05825,7
3028,1598.0,0.5,0,1711.0,1.0707133917396745,1.0,-1.4125,0
3029,1489.0,1.4,1,1703.0,1.6756410256410257,0.7674691720493247,0.9245,11
3030,1423.0,0.5086206896551724,0,1592.0,0.7360876897133221,0.5483668341708543,-2.15825,174
3031,1213.0,0.5272727272727272,0,1735.0,1.2961038961038962,0.8628242074927954,-2.0155,55
3032,1617.0,1.15625,1,1882.0,2.664,0.7077577045696068,0.8095,22
3033,1088.0,0.5,0,1887.0,1.6,0.8055113937466879,-2.4435,242
3034,1724.0,1.7,1,1357.0,1.1769464105156724,0.8577745025792188,2.0455,8
3035,1242.0,2.0,1,1372.0,1.2578796561604584,0.9599125364431487,2.453,1
3036,1510.0,1.25,1,1081.0,0.8221311475409836,0.9278445883441259,1.40875,2
3037,1264.0,1.1428571428571428,1,1506.0,2.360215053763441,0.8745019920318725,2.002,9
3038,1559.0,0.5967741935483871,0,1563.0,0.7326246933769419,0.5732565579014716,-0.96875,32
3039,1585.0,1.1666666666666667,1,1107.0,1.2275280898876404,0.7895212285456188,1.93275,12
3040,1920.0,0.5,0,1341.0,0.6577415599534342,0.8426547352721849,-2.42275,62
3041,1958.0,0.6046511627906976,0,1353.0,0.5389728096676737,0.6592756836659276,-0.7475,22
3042,1656.0,0.6229508196721312,0,1084.0,0.33455344070278187,0.4215867158671587,-1.64675,32
3043,1805.0,1.0783132530120483,1,1455.0,14.652173913043478,0.2316151202749141,0.4825,114
3044,1984.0,0.56,0,1562.0,0.3827512473271561,0.3437900128040973,-1.21025,64
3045,1171.0,0.5428571428571428,0,1848.0,0.48660714285714285,0.058982683982683984,-1.61125,395
3046,1272.0,0.6770601336302895,1,1837.0,44.375,0.19324986390854654,-0.57375,250
3047,1033.0,0.8,1,1401.0,2.702857142857143,0.675231977159172,0.413,17
3048,1950.0,1.0769230769230769,1,1388.0,0.9426229508196722,0.8285302593659942,1.426,8
3049,1488.0,1.121212121212121,1,1196.0,23.72222222222222,0.35702341137123744,0.939,69
3050,1347.0,0.6202945990180033,1,1843.0,94.0,0.051003798155181766,-0.99975,659
3051,1565.0,0.5,0,1025.0,0.5082399472643375,0.7521951219512195,-2.042,33
3052,1058.0,0.5789473684210527,0,1167.0,1.1676367869615831,0.8594687232219366,-0.8855,9
3053,1931.0,0.7142857142857143,0,1263.0,0.6337142857142857,0.8780680918448139,-0.1175,3
3054,1558.0,2.0,1,1925.0,1.305327868852459,0.9927272727272727,2.17775,0
3055,1316.0,0.7096774193548387,0,1162.0,0.41050583657587547,0.18158347676419967,-0.70425,52
3056,1604.0,1.5,1,1945.0,2.0540229885057473,0.9187660668380463,2.32025,9
3057,1148.0,0.5625,0,1559.0,1.235632183908046,0.8274534958306606,-1.5885,24
3058,1351.0,1.4,1,1516.0,3.2158808933002483,0.8548812664907651,2.0695,15
3059,1922.0,0.9384615384615385,0,1394.0,0.5423728813559322,0.22955523672883787,0.08475,41
3060,1015.0,1.6,1,1123.0,2.6940789473684212,0.7292965271593945,1.0055,12
3061,1230.0,0.5576923076923077,0,1472.0,0.7285067873303167,0.328125,-1.3455,80
3062,1853.0,1.0021186440677967,1,1672.0,589.0,0.3522727272727273,0.499,314
3063,1834.0,0.9919517102615694,1,1903.0,413.0,0.21702574881765632,0.31075,329
3064,1662.0,1.0294117647058822,1,1877.0,8.4,0.4251465103889185,0.4075,68
3065,1964.0,1.7,1,1906.0,1.169415292353823,0.8184679958027282,0.70525,8
3066,1121.0,0.875,1,1791.0,3.7185354691075516,0.9073143495254048,1.91875,9
3067,1933.0,0.6551724137931034,0,1114.0,0.21330441070137382,0.26481149012567323,-0.983,31
3068,1275.0,1.1428571428571428,1,1167.0,1.173618940248027,0.8920308483290489,1.188,4
3069,1969.0,1.1428571428571428,1,1919.0,1.5109745390693592,0.8968212610734758,2.2075,9
3070,1131.0,1.1428571428571428,1,1190.0,1.509325681492109,0.8840336134453781,1.27075,4
3071,1017.0,1.0,1,1207.0,2.5953002610966056,0.8235294117647058,1.366,9
3072,1428.0,1.6666666666666667,1,1422.0,1.581164807930607,0.8973277074542897,2.3965,7
3073,1468.0,0.5,0,1320.0,0.8616223585548739,0.9575757575757575,-2.06075,40
3074,1249.0,0.8,1,1755.0,1.6187624750499001,0.9242165242165242,0.52,2
3075,1054.0,0.6030534351145038,0,1650.0,1.2163009404388714,0.4703030303030303,-1.33925,69
3076,1870.0,1.2758620689655173,1,1909.0,2.4966442953020134,0.7794656888423258,1.58075,21
3077,1520.0,1.6666666666666667,1,1825.0,2.973333333333333,0.8553424657534247,1.79325,15
3078,1414.0,0.7777777777777778,1,1502.0,2.6934782608695653,0.8249001331557922,1.88875,15
3079,1824.0,1.625,1,1166.0,0.8321167883211679,0.8799313893653516,2.41675,6
3080,1480.0,0.6779661016949152,0,1161.0,0.02564102564102564,0.012919896640826873,-0.56775,65
3081,1229.0,1.0,1,1137.0,1.0274881516587677,0.9533861037818822,1.06925,1
3082,1266.0,1.0204081632653061,1,1024.0,25.25,0.39453125,0.74125,65
3083,1195.0,0.5346638655462185,0,1825.0,0.8388278388278388,0.12547945205479452,-2.07575,486
3084,1327.0,0.550561797752809,0,1199.0,0.670843776106934,0.6697247706422018,-1.853,45
3085,1973.0,0.7952755905511811,0,1495.0,0.09022556390977443,0.016053511705685617,0.078,75
3086,1905.0,0.5542168674698795,0,1809.0,0.7590120160213618,0.6285240464344942,-2.04725,85
3087,1758.0,0.8701298701298701,0,1152.0,0.19795918367346937,0.0842013888888889,-0.148,47
3088,1473.0,0.5049833887043189,0,1138.0,0.5763265306122449,0.6203866432337434,-2.36025,150
3089,1322.0,0.5283018867924528,0,1295.0,0.7886178861788617,0.749034749034749,-1.746,26
3090,1527.0,1.0078740157480315,1,1734.0,36.95238095238095,0.447520184544406,0.59025,84
3091,1296.0,1.4,1,1191.0,1.1299254526091587,0.890848026868178,1.37925,3
3092,1217.0,2.0,1,1281.0,1.3752886836027713,0.9297423887587822,2.202,3
3093,1295.0,1.2857142857142858,1,1639.0,3.5925925925925926,0.8285539963392312,2.0205,15
3094,1098.0,0.5842696629213483,0,1773.0,1.7222898903775883,0.7975183305132544,-1.643,46
3095,1503.0,0.529126213592233,0,1305.0,0.6721311475409836,0.6911877394636016,-2.12075,104
3096,1504.0,0.5118110236220472,0,1415.0,0.6293352601156069,0.615547703180212,-1.763,63
3097,1329.0,0.6424581005586593,0,1696.0,0.09943181818181818,0.020636792452830188,-0.69925,97
3098,1626.0,0.5148514851485149,0,1451.0,0.5276625172890733,0.5258442453480359,-1.8155,101
3099,1561.0,0.5,0,1653.0,0.9292035398230089,0.7622504537205081,-1.902,47
3100,1692.0,1.25,1,1139.0,9.869565217391305,0.398595258999122,1.26725,65
3101,1767.0,1.1272727272727272,1,1199.0,15.03125,0.4011676396997498,0.861,77
3102,1275.0,0.7264150943396226,1,1880.0,3.021551724137931,0.3728723404255319,-0.33275,60
3103,1118.0,2.0,1,1801.0,1.626865671641791,0.9683509161576902,0.50375,0
3104,1587.0,2.0,1,1266.0,0.875558867362146,0.9281200631911533,1.378,2
3105,1733.0,0.5454545454545454,0,1717.0,0.21744471744471744,0.10308677926616192,-1.718,203
3106,1947.0,1.0149253731343284,0,1265.0,0.3793103448275862,0.14782608695652175,0.26625,44
3107,1688.0,0.9,1,1749.0,1.0911016949152543,0.5889079473985135,0.084,18
3108,1622.0,1.5263157894736843,1,1630.0,2.441818181818182,0.8239263803680982,1.78575,15
3109,1837.0,0.5769230769230769,0,1927.0,0.6908315565031983,0.5044110015568241,-1.65875,81
3110,1446.0,2.0,1,1654.0,1.3664055700609226,0.9492140266021766,1.54025,2
3111,1458.0,0.8062015503875969,1,1286.0,52.0,0.04043545878693624,-0.26875,232
3112,1727.0,0.541095890410959,0,1268.0,0.5549658832448825,0.5772870662460567,-1.6365,74
3113,1614.0,0.5081081081081081,0,1494.0,0.6079938508839354,0.5294511378848729,-1.8625,92
3114,1317.0,0.6476683937823834,0,1174.0,0.11290322580645161,0.02385008517887564,-0.88575,105
3115,1860.0,1.1,1,1397.0,1.9469964664310955,0.7888332140300645,2.3505,20
3116,1013.0,0.9859154929577465,1,1154.0,7.186440677966102,0.36741767764298094,0.43975,46
3117,1571.0,0.75,0,1787.0,1.1427385892116182,0.7705651930609961,-0.703,13
3118,1415.0,0.5294117647058824,0,1117.0,0.6004464285714286,0.7224709042076992,-1.89225,77
3119,1411.0,0.9024390243902439,1,1858.0,8.647887323943662,0.3304628632938644,0.248,77
3120,1198.0,0.8,0,1006.0,0.0759493670886076,0.017892644135188866,-0.0585,47
3121,1620.0,1.1428571428571428,1,1822.0,2.4789391575663027,0.8721185510428101,1.94675,14
3122,1126.0,0.875,1,1479.0,3.040963855421687,0.8532792427315754,1.5885,9
3123,1523.0,0.7368421052631579,0,1365.0,0.9262229350441058,0.8461538461538461,-1.02525,10
3124,1524.0,0.6538461538461539,0,1462.0,0.5479704797047971,0.4062927496580027,-0.93525,42
3125,1467.0,0.5,0,1573.0,1.0130404941660947,0.9383343928798474,-2.45625,55
3126,1127.0,0.5229357798165137,0,1028.0,0.4979973297730307,0.36284046692607,-2.04,165
3127,1866.0,1.2222222222222223,1,1165.0,1.2054574638844302,0.6446351931330472,1.34625,19
3128,1949.0,0.5638297872340425,0,1907.0,1.0013377926421405,0.7850026219192449,-1.13925,48
3129,1622.0,1.2173913043478262,0,1098.0,0.645937813440321,0.5865209471766849,-0.19,16
3130,1383.0,0.5,0,1123.0,0.6908249807247494,0.7978628673196795,-1.155,9
3131,1298.0,1.2857142857142858,1,1511.0,3.3204134366925064,0.8504301786896096,1.89125,15
3132,1420.0,0.5,1,1907.0,1.4231354642313547,0.9805977975878343,1.2315,0
3133,1869.0,0.5279503105590062,0,1407.0,0.6639344262295082,0.8059701492537313,-2.31775,81
3134,1665.0,1.1,1,1551.0,1.7148876404494382,0.7872340425531915,1.518,13
3135,1319.0,0.7894736842105263,1,1323.0,20.666666666666668,0.09372637944066516,-0.17875,169
3136,1718.0,0.5,0,1063.0,0.6019127316198446,0.9473189087488241,-0.69375,0
3137,1214.0,1.25,1,1789.0,3.6774193548387095,0.8921185019564002,2.0675,11
3138,1059.0,0.8648648648648649,1,1741.0,2.467312348668281,0.585295807007467,-0.11925,22
3139,1418.0,1.5714285714285714,1,1495.0,1.564625850340136,0.9230769230769231,2.48375,5
3140,1814.0,0.576271186440678,0,1814.0,0.6581740976645435,0.34178610804851156,-1.401,123
3141,1280.0,0.5068337129840547,0,1777.0,0.6537530266343826,0.30388294879009564,-2.4735,881
3142,1321.0,2.0,1,1443.0,1.1923411662315058,0.9494109494109494,1.0525,1
3143,1931.0,0.7586206896551724,0,1515.0,0.8270925110132159,0.4957095709570957,-0.27975,33
3144,1979.0,1.131578947368421,1,1457.0,62.875,0.3452299245024022,0.9975,134
3145,1189.0,0.5882352941176471,0,1271.0,1.0783956244302644,0.930763178599528,-1.21675,8
3146,1523.0,1.25,1,1340.0,1.0110759493670887,0.9537313432835821,2.47575,2
3147,1813.0,1.1219512195121952,1,1002.0,32.333333333333336,0.1936127744510978,0.9125,115
3148,1107.0,0.5114503816793893,0,1209.0,0.44517833553500663,0.2787427626137304,-1.92125,131
3149,1426.0,0.5375,0,1522.0,0.8662733529990168,0.5788436268068331,-1.3385,40
3150,1730.0,1.1764705882352942,1,1019.0,2.260869565217391,0.4592737978410206,1.23525,36
3151,1304.0,1.1428571428571428,1,1519.0,1.6356228172293363,0.9249506254114549,2.49325,4
3152,1414.0,0.6739130434782609,0,1546.0,0.29737609329446063,0.06597671410090557,-0.43225,76
3153,1692.0,0.5042492917847026,0,1331.0,0.3682454969979987,0.4147257700976709,-2.298,176
3154,1221.0,1.3333333333333333,1,1975.0,2.981060606060606,0.7969620253164557,0.3975,13
3155,1808.0,1.0769230769230769,1,1259.0,0.9488584474885845,0.8252581413820492,1.68275,8
3156,1776.0,0.7142857142857143,0,1472.0,0.7640527411519777,0.7479619565217391,-0.96775,11
3157,1518.0,0.5257510729613734,0,1447.0,0.674074074074074,0.5031098825155494,-2.34875,236
3158,1587.0,1.5714285714285714,1,1132.0,1.1619718309859155,0.7287985865724381,1.50325,11
3159,1843.0,1.0294117647058822,1,1141.0,1.3253234750462106,0.628396143733567,1.62,22
3160,1646.0,0.5,0,1118.0,0.6416819012797075,0.9418604651162791,-0.80325,7
3161,1134.0,1.5714285714285714,1,1269.0,1.754977029096478,0.9030732860520094,2.375,5
3162,1587.0,0.78125,1,1958.0,4.431372549019608,0.23084780388151174,-0.321,113
3163,1343.0,0.5631578947368421,0,1336.0,0.26778242677824265,0.09580838323353294,-1.18275,98
3164,1905.0,1.0625,1,1957.0,1.437225636523266,0.8364844149207972,1.04175,10
3165,1359.0,1.25,1,1548.0,2.091726618705036,0.7512919896640827,0.68025,14
3166,1822.0,1.3571428571428572,1,1702.0,1.3905325443786982,0.8284371327849589,0.949,10
3167,1617.0,0.5967741935483871,0,1147.0,0.3529880478087649,0.3862249346120314,-1.14375,32
3168,1292.0,0.5773195876288659,0,1039.0,0.5178351783517835,0.4051973051010587,-1.39575,50
3169,1294.0,0.5445544554455446,0,1347.0,0.46740331491712706,0.31403118040089084,-1.96975,207
3170,1042.0,0.5,0,1250.0,1.046285018270402,0.6872,-1.67575,42
3171,1361.0,0.5,0,1081.0,0.6810146041506533,0.8196114708603145,-1.13175,5
3172,1859.0,0.5,0,1116.0,0.5769230769230769,0.9543010752688172,-1.945,4
3173,1390.0,0.5652173913043478,0,1014.0,0.7304347826086957,0.9112426035502958,-1.58675,11
3174,1381.0,0.7099391480730223,1,1828.0,38.166666666666664,0.12527352297592997,-0.46,280
3175,1191.0,0.8260869565217391,0,1055.0,0.9069767441860465,0.628436018957346,-0.09175,13
3176,1596.0,0.5049944506104328,0,1192.0,0.44968332160450386,0.5360738255033557,-2.4805,451
3177,1362.0,1.5263157894736843,1,1842.0,3.933002481389578,0.8604777415852335,1.725,15
3178,1561.0,0.5,0,1872.0,1.0841514726507715,0.8258547008547008,-2.1305,89
3179,1028.0,0.7052631578947368,1,1777.0,8.135135135135135,0.33877321328081034,-0.6475,107
3180,1392.0,0.5454545454545454,0,1920.0,1.2430886558627263,0.6791666666666667,-1.78675,67
3181,1837.0,1.4,1,1346.0,1.7656529516994632,0.7332838038632986,2.26975,19
3182,1203.0,1.3333333333333333,1,1525.0,1.9821428571428572,0.8734426229508196,1.147,6
3183,1761.0,1.0551181102362204,0,1042.0,0.019230769230769232,0.0009596928982725527,0.513,86
3184,1729.0,0.581081081081081,0,1699.0,0.9265993265993266,0.8098881695114774,-1.579,38
3185,1952.0,0.5178571428571429,0,1111.0,0.2850619699934768,0.3933393339333933,-2.02225,169
3186,1346.0,0.7205882352941176,0,1426.0,0.5778985507246377,0.22370266479663395,-0.5725,38
3187,1019.0,0.5847457627118644,0,1381.0,0.568,0.05141202027516292,-1.24775,186
3188,1427.0,0.5637583892617449,0,1904.0,1.0786749482401656,0.27363445378151263,-1.665,232
3189,1523.0,1.0526315789473684,1,1906.0,2.314868804664723,0.8331584470094439,1.37,12
3190,1238.0,1.1724137931034482,1,1762.0,2.0756646216768915,0.576049943246311,0.142,20
3191,1946.0,0.8,0,1850.0,0.9341224909933094,0.981081081081081,-1.14275,2
3192,1786.0,0.5909090909090909,0,1564.0,0.31388564760793464,0.17199488491048592,-1.427,104
3193,1588.0,0.6102941176470589,0,1236.0,0.39835728952772076,0.313915857605178,-1.25675,72
3194,1381.0,0.9285714285714286,1,1650.0,1.3191709844559585,0.7715151515151515,0.45225,8
3195,1170.0,2.0,1,1246.0,1.3043478260869565,0.9390048154093098,1.5565,2
3196,1183.0,1.6666666666666667,1,1697.0,2.3470031545741326,0.8768414849734826,1.44225,7
3197,1841.0,0.6153846153846154,0,1282.0,0.5740011254924029,0.7956318252730109,-1.51725,6
3198,1378.0,0.5420560747663551,0,1468.0,0.693051890941073,0.5367847411444142,-1.5245,54
3199,1862.0,2.0,1,1831.0,1.185595567867036,0.935008192244675,1.63775,4
3200,1162.0,0.6875,0,1018.0,0.7220602526724975,0.7298624754420432,-0.72025,8
3201,1876.0,0.8125,1,1836.0,0.9176136363636364,0.5277777777777778,-0.18825,28
3202,1553.0,0.6686656671664168,1,1779.0,12.875,0.11579539066891512,-0.872,370
3203,1131.0,0.611353711790393,1,1596.0,1.6368421052631579,0.19486215538847118,-1.039,122
3204,1570.0,1.1428571428571428,1,1198.0,12.473684210526315,0.19782971619365608,0.6375,109
3205,1226.0,0.5978260869565217,0,1688.0,0.8458390177353342,0.36729857819905215,-0.83475,48
3206,1243.0,1.0,1,1645.0,1.5422740524781342,0.964741641337386,1.6075,1
3207,1797.0,1.5,1,1721.0,1.4497512437810944,0.8466008134805346,1.80675,9
3208,1597.0,1.125,1,1458.0,1.5596899224806202,0.6899862825788752,1.0015,16
3209,1330.0,1.7272727272727273,1,1067.0,1.432646592709984,0.8472352389878163,2.498,9
3210,1300.0,0.672316384180791,1,1787.0,26.22222222222222,0.13206491326245104,-0.79,295
3211,1558.0,0.5722379603399433,0,1555.0,0.18444444444444444,0.05337620578778135,-1.5045,184
3212,1167.0,2.0,1,1025.0,0.9413953488372093,0.9873170731707317,2.0995,0
3213,1178.0,0.7837837837837838,1,1891.0,185.25,0.39185616076150187,0.0765,153
3214,1190.0,0.8,1,1856.0,1.6969325153374233,0.7451508620689655,-0.4055,17
3215,1827.0,0.5,0,1096.0,0.5378197997775306,0.8822992700729927,-1.62325,21
3216,1455.0,1.25,1,1073.0,1.411439114391144,0.7129543336439889,1.22075,14
3217,1555.0,0.7832167832167832,0,1651.0,0.5755102040816327,0.08540278619018776,-0.284,84
3218,1503.0,1.8125,1,1188.0,1.8195488721804511,0.8148148148148148,2.3405,14
3219,1822.0,1.5714285714285714,1,1036.0,0.8393839383938394,0.7364864864864865,1.743,11
3220,1508.0,0.5652173913043478,0,1724.0,0.94362292051756,0.5922273781902552,-1.599,83
3221,1084.0,1.0625,1,1643.0,3.8274932614555257,0.8642726719415703,1.59275,10
3222,1650.0,1.0,1,1546.0,1.0061016949152541,0.9598965071151359,1.4945,1
3223,1567.0,1.3478260869565217,1,1469.0,2.458677685950413,0.810074880871341,1.66975,17
3224,1780.0,2.0,1,1051.0,0.5980918306499702,0.9543292102759277,1.52125,0
3225,1413.0,1.3571428571428572,1,1377.0,1.7534039334341907,0.8416848220769789,1.57975,10
3226,1630.0,1.4,1,1835.0,1.4158415841584158,0.779291553133515,0.16,11
3227,1318.0,1.0769230769230769,1,1371.0,1.4494086727989488,0.8045222465353756,1.0145,8
3228,1299.0,1.1176470588235294,1,1546.0,2.5622489959839356,0.8253557567917206,1.46675,11
3229,1075.0,1.1,1,1268.0,1.701639344262295,0.8186119873817035,0.6435,6
3230,1958.0,1.5384615384615385,1,1084.0,0.8141592920353983,0.8487084870848709,2.37625,10
3231,1870.0,1.25,1,1884.0,2.012360939431397,0.8641188959660298,2.36525,14
3232,1055.0,1.1818181818181819,1,1967.0,3.243947858472998,0.8856126080325368,1.14375,7
3233,1866.0,0.5221674876847291,0,1631.0,0.5447352404138771,0.5487431023911711,-2.1075,102
3234,1654.0,0.6578947368421053,0,1996.0,1.220251293422025,0.8271543086172345,-0.95475,20
3235,1849.0,0.9285714285714286,0,1588.0,0.37828371278458844,0.13602015113350127,0.26925,44
3236,1143.0,1.6666666666666667,1,1623.0,2.7823529411764705,0.8743068391866913,1.094,7
3237,1155.0,0.6374501992031872,1,1899.0,46.45454545454545,0.2690889942074776,-0.934,273
3238,1289.0,0.5105633802816901,0,1066.0,0.5385281385281385,0.5834896810506567,-2.3115,142
3239,1257.0,0.5348837209302325,0,1038.0,0.6973293768545994,0.6791907514450867,-1.71275,43
3240,1819.0,0.5734265734265734,0,1375.0,0.4669421487603306,0.4109090909090909,-1.4065,74
3241,1415.0,0.6470588235294118,0,1183.0,0.6752767527675276,0.6187658495350803,-0.99625,27
3242,1115.0,0.5283018867924528,0,1168.0,0.6400966183574879,0.4537671232876712,-2.17275,161
3243,1036.0,1.1968503937007875,1,1256.0,531.0,0.42277070063694266,0.62675,92
3244,1849.0,0.6956521739130435,0,1064.0,0.49765258215962443,0.7969924812030075,-0.839,12
3245,1817.0,0.5978260869565217,0,1352.0,0.46974789915966386,0.41346153846153844,-0.91275,48
3246,1226.0,1.25,1,1051.0,1.0,0.8972407231208372,1.956,2
3247,1933.0,0.5752508361204013,0,1792.0,0.001,0.0,-1.24525,156
3248,1007.0,0.5,0,1179.0,1.0021786492374727,0.7803223070398643,-1.504,19
3249,1057.0,0.6481481481481481,0,1095.0,0.001,0.0,-0.92,88
3250,1775.0,1.375,1,1443.0,2.049557522123894,0.8024948024948025,2.23175,18
3251,1210.0,0.5714285714285714,0,1468.0,1.0819672131147542,0.8542234332425068,-1.593,10
3252,1233.0,1.5,1,1333.0,1.4660194174757282,0.9062265566391597,1.63325,4
3253,1940.0,0.6,0,1471.0,0.6163265306122448,0.7185588035350102,-1.355,23
3254,1011.0,0.6875,1,1069.0,2.0314769975786926,0.784845650140318,0.7365,8
3255,1921.0,1.096774193548387,1,1479.0,11.565217391304348,0.17985125084516565,0.59875,129
3256,1596.0,0.7619047619047619,1,1560.0,1.0721153846153846,0.14294871794871794,0.06275,73
3257,1247.0,0.5254237288135594,0,1238.0,0.9307553956834532,0.8360258481421647,-2.43125,29
3258,1868.0,0.5076142131979695,0,1681.0,0.7330677290836654,0.7662105889351577,-2.27075,98
3259,1933.0,1.198952879581152,1,1452.0,168.66666666666666,0.3484848484848485,0.84175,139
3260,1220.0,2.0,1,1713.0,1.6036644165863068,0.9708114419147694,0.75925,1
