date,Gold Price,USD GBP,US 10 Year Bond Price,VIX,S&P500,returns
2003-01-23,363.05,0.6164,96.0645,27.53,887.340027,-0.029669253353122614
2003-01-24,368.25,0.6121,96.0722,31.51,861.400024,-0.016291783924917896
2003-01-27,369.65,0.6109,96.0375,34.69,847.4799800000001,0.012966029965087427
2003-01-28,369.25,0.61,96.0317,31.93,858.5399779999999,0.0067560848135912975
2003-01-29,365.95,0.6069,95.9792,31.26,864.3599849999999,-0.023114366741091318
2003-01-30,370.35,0.6054,96.0394,31.32,844.6099849999999,0.013044896853315351
2003-01-31,368.15,0.6071,96.0375,31.17,855.7000119999999,0.005384559750259889
2003-02-03,346.05,0.6273,95.9695,25.39,860.320007,-0.014187950009778466
2003-02-04,329.95,0.638,96.0715,28.02,848.2000119999999,-0.005449844606889662
2003-02-05,340.95,0.6233,96.081,20.63,843.590027,-0.00646951586942811
2003-02-06,365.85,0.6107,96.5915,20.85,838.150024,-0.010144971252747409
2003-02-07,351.5,0.6002,96.4642,19.03,829.6900019999999,0.007540553124077146
2003-02-10,382.85,0.5985,96.0074,20.8,835.969971,-0.008131297549704278
2003-02-11,382.85,0.5985,96.0074,20.8,829.200012,-0.01276811647250529
2003-02-12,403.25,0.578,95.6213,16.27,818.679993,-0.001601415958643781
2003-02-13,356.55,0.6173,96.1231,33.7,817.369995,0.02120813501007404
2003-02-14,351.55,0.6189,96.039,32.62,834.8900150000001,0.01931185602054231
2003-02-18,343.55,0.6285,96.0506,31.11,851.169983,-0.007121386038708152
2003-02-19,349.45,0.6265,96.1175,31.31,845.1300050000001,-0.009546958598563292
2003-02-20,352.25,0.6277,96.1327,31.16,837.099976,0.013137558359498225
2003-02-21,351.35,0.6306,96.1118,30.25,848.169983,-0.018551733602879615
2003-02-24,357.75,0.6298,96.1555,31.98,832.580017,0.007168734783190008
2003-02-25,351.85,0.6352,96.1802,31.74,838.570007,-0.01322855464949407
2003-02-26,354.35,0.6313,96.235,31.94,827.549988,0.011689063373946266
2003-02-27,345.45,0.6335,96.2633,30.53,837.280029,0.00461145443767424
2003-02-28,349.95,0.6359,96.3103,29.63,841.150024,-0.007565880044885153
2003-03-03,349.05,0.6334,96.3272,30.43,834.8099980000001,-0.01547593428618981
2003-03-04,325.25,0.6358,96.0908,28.21,821.98999,0.009516715279377502
2003-03-05,325.25,0.6358,96.0908,28.21,829.849976,-0.009382919681279474
2003-03-06,365.25,0.6138,96.6707,20.84,822.099976,0.008225461475194405
2003-03-07,351.15,0.5992,96.3393,19.39,828.8900150000001,-0.02616921221994153
2003-03-10,369.55,0.6011,95.8013,19.5,807.47998,-0.008394475604124568
2003-03-11,376.65,0.5966,95.6597,16.55,800.72998,0.004311775539417619
2003-03-12,404.75,0.5787,95.5977,16.63,804.1900019999999,0.033876707984358566
2003-03-13,334.35,0.6251,96.2544,31.76,831.900024,0.001645473162397065
2003-03-14,336.35,0.6314,96.2998,30.98,833.27002,0.03481355547576686
2003-03-17,336.55,0.6369,96.1616,31.75,862.7899779999999,0.004233119158243646
2003-03-18,337.85,0.6382,96.0947,30.43,866.4500119999999,0.008698863635812081
2003-03-19,336.45,0.6389,96.0157,31.54,874.0200199999999,0.0018860066483211686
2003-03-20,332.25,0.6384,96.0466,30.44,875.669983,0.02271669772548616
2003-03-21,326.05,0.6399,95.8969,28.67,895.7899779999999,-0.03586707200563752
2003-03-24,329.65,0.6349,96.0349,30.39,864.2299800000001,0.012087773972964703
2003-03-25,328.55,0.6348,96.0581,28.75,874.73999,-0.005490935386196016
2003-03-26,330.25,0.6351,96.0716,28.23,869.9500119999999,-0.0016451158733710855
2003-03-27,329.25,0.6391,96.0774,27.96,868.5200199999999,-0.005796739066516825
2003-03-28,331.85,0.6352,96.1024,27.75,863.5,-0.01790102842169958
2003-03-31,337.45,0.6318,96.204,29.15,848.179993,0.012070491156848107
2003-04-01,337.45,0.6318,96.204,29.15,858.4799800000001,0.025780779038731157
2003-04-02,381.25,0.6061,96.0801,32.76,880.900024,-0.0050644680004606
2003-04-03,354.25,0.6315,96.3535,31.83,876.4500119999999,0.0027345359903402796
2003-04-04,325.55,0.6405,96.0483,29.13,878.849976,0.001228143548128527
2003-04-07,350.85,0.6,96.3526,20.62,879.929993,-0.0018655407203737777
2003-04-08,349.45,0.6205,95.7167,21.27,878.2899779999999,-0.014103460574071417
2003-04-09,373.35,0.632,95.4966,18.71,865.98999,0.006434326402180956
2003-04-10,373.35,0.632,95.4966,18.71,871.580017,-0.003770412759865441
2003-04-11,379.55,0.5951,95.7053,16.55,868.2999880000001,0.019310212409311536
2003-04-14,324.85,0.6357,95.986,23.41,885.2299800000001,0.00628368328364435
2003-04-15,324.95,0.6366,96.0152,22.56,890.8099980000001,-0.012311560109636386
2003-04-16,326.45,0.6326,96.0618,22.52,879.909973,0.015416286320618061
2003-04-17,327.15,0.6365,96.0442,21.5,893.580017,-0.001758530660291115
2003-04-21,333.55,0.64,96.0189,21.95,892.01001,0.021471601919278677
2003-04-22,332.95,0.6336,96.0364,20.7,911.3699949999999,0.008358950257413005
2003-04-23,331.25,0.6305,96.0247,20.8,919.0200199999999,-0.008293119666655097
2003-04-24,334.45,0.6273,96.0811,20.33,911.429993,-0.013943123030351945
2003-04-25,333.25,0.6284,96.11200000000001,20.8,898.8099980000001,0.01767755214069324
2003-04-28,333.85,0.6296,96.0985,20.84,914.840027,0.003273896797263388
2003-04-29,334.25,0.6271,96.0733,20.76,917.840027,-0.0010029040006341657
2003-04-30,338.55,0.6257,96.1641,21.21,916.919983,-0.0006764000321247405
2003-05-01,338.55,0.6257,96.1641,21.21,916.2999880000001,0.014926813356017756
2003-05-02,371.75,0.6095,96.0045,33.04,930.080017,-0.0038026243722908476
2003-05-05,342.25,0.6226,96.1159,21.13,926.5499880000001,0.008425928156407678
2003-05-06,368.75,0.6023,96.65799999999999,20.83,934.3900150000001,-0.005118030897537681
2003-05-07,368.75,0.6023,96.65799999999999,20.83,929.6199949999999,-0.010108768137230328
2003-05-08,352.05,0.6189,95.6101,22.68,920.2700199999999,0.014177391072206277
2003-05-09,377.35,0.6296,95.6526,18.17,933.409973,0.012456788912182593
2003-05-12,406.35,0.5782,95.7697,17.09,945.1099849999999,-0.0029776244868628737
2003-05-13,349.85,0.621,96.3975,19.91,942.2999880000001,-0.0032100272812443783
2003-05-14,352.45,0.6181,96.4796,20.0,939.2800289999999,0.00783689045335165
2003-05-15,351.95,0.6167,96.4703,19.24,946.669983,-0.002506646088822415
2003-05-16,354.75,0.6164,96.5815,18.4,944.2999880000001,-0.025233601328225764
2003-05-19,366.25,0.6122,96.515,20.51,920.7700199999999,-0.0011301712694401608
2003-05-20,367.95,0.6092,96.6458,21.29,919.7299800000001,0.004004023550964414
2003-05-21,371.55,0.612,96.6037,21.21,923.419983,0.00910916409806472
2003-05-22,367.05,0.6122,96.6862,19.78,931.8699949999999,0.0014476258629481215
2003-05-23,368.75,0.6114,96.6646,19.17,933.2199710000001,0.019377705576914157
2003-05-27,366.25,0.6099,96.5894,19.99,951.4799800000001,0.0018270504843668533
2003-05-28,365.05,0.6099,96.5765,20.03,953.2199710000001,-0.003762715333863129
2003-05-29,369.25,0.6045,96.6648,20.43,949.6400150000001,0.014582939754052494
2003-05-30,364.45,0.6112,96.6301,19.47,963.590027,0.0035325744963154073
2003-06-02,370.05,0.6104,96.055,33.35,967.0,0.004704529563268767
2003-06-03,356.25,0.6243,96.3442,31.37,971.5599980000001,0.014996697535613179
2003-06-04,356.25,0.6243,96.3442,31.37,986.23999,0.003946639869209012
2003-06-05,344.25,0.619,96.2161,20.8,990.1400150000001,-0.002406599037980477
2003-06-06,363.75,0.6015,96.649,21.25,987.76001,-0.01204890802652972
2003-06-09,351.75,0.6212,95.7326,21.5,975.929993,0.009088363488365806
2003-06-10,372.95,0.5991,95.8305,19.51,984.840027,0.012752859541930296
2003-06-11,379.95,0.5997,95.5919,16.74,997.4799800000001,0.0010320994560045374
2003-06-12,379.95,0.5997,95.5919,16.74,998.51001,-0.009964276879708647
2003-06-13,356.65,0.5981,96.8879,20.66,988.6099849999999,0.0221381039713953
2003-06-16,359.15,0.5963,96.8284,20.22,1010.73999,0.000909793394272913
2003-06-17,363.35,0.5933,96.7395,20.01,1011.659973,-0.0015530568226113537
2003-06-18,357.35,0.5956,96.6386,19.76,1010.090027,-0.015353545284217058
2003-06-19,361.35,0.5957,96.6626,19.8,994.7000119999999,0.000994769944257326
2003-06-20,357.38,0.6015,96.6352,19.14,995.6900019999999,-0.014211308523311114
2003-06-23,353.0,0.5995,96.6887,20.58,981.6400150000001,0.0018421522545905037
2003-06-24,346.8,0.6012,96.7511,20.75,983.4500119999999,-0.008301180442181111
2003-06-25,347.4,0.5979,96.5965,20.81,975.320007,0.010708159801392819
2003-06-26,344.15,0.6018,96.4584,19.4,985.820007,-0.009785848115296269
2003-06-27,345.25,0.6063,96.4585,19.16,976.2199710000001,-0.0017634221941434664
2003-06-30,346.4,0.6043,96.4867,19.52,974.5,0.007992609030629252
2003-07-01,347.25,0.6233,95.9947,25.13,982.320007,0.011568537990296876
2003-07-02,369.75,0.6128,96.0706,34.01,993.75,-0.008133605123059072
2003-07-03,350.75,0.6236,96.3594,31.08,985.7000119999999,0.018813461700011427
2003-07-07,348.25,0.6068,96.2685,20.06,1004.419983,0.003399210118091226
2003-07-08,352.85,0.618,95.7832,20.26,1007.840027,-0.005601870187960443
2003-07-09,352.85,0.618,95.7832,20.26,1002.2100220000001,-0.013571901435387782
2003-07-10,376.45,0.6015,95.7427,19.41,988.7000119999999,0.009502601021903404
2003-07-11,383.05,0.5967,95.5617,16.93,998.1400150000001,0.005714271293163844
2003-07-14,347.3,0.6201,96.27600000000001,19.59,1003.8599849999999,-0.003432659541342063
2003-07-15,342.15,0.6285,96.0193,19.55,1000.419983,-0.00634740083610603
2003-07-16,343.55,0.6264,96.08200000000001,19.76,994.090027,-0.012511471884522658
2003-07-17,344.75,0.6262,96.08,20.22,981.7299800000001,0.011736573876202546
2003-07-18,347.25,0.6292,96.0011,19.11,993.320007,-0.014725555660929548
2003-07-21,351.75,0.6247,95.7895,19.78,978.7999880000001,0.009466693093757611
2003-07-22,350.75,0.6265,95.8777,19.17,988.1099849999999,0.0005058885611030829
2003-07-23,359.65,0.6222,95.8916,18.64,988.6099849999999,-0.007116032016643615
2003-07-24,361.65,0.6186,95.8354,18.6,981.599976,0.017250531058645335
2003-07-25,362.75,0.6167,95.825,17.75,998.679993,-0.002165170238320985
2003-07-28,365.15,0.6153,95.7198,18.36,996.5200199999999,-0.007291794642641253
2003-07-29,361.85,0.616,95.5619,18.67,989.2800289999999,-0.0018110751094673422
2003-07-30,356.35,0.6188,95.693,18.85,987.48999,0.0028516633917801304
2003-07-31,354.35,0.6209,95.5945,19.49,990.3099980000001,-0.01031237774433852
2003-08-01,353.63,0.6199,95.9831,25.53,980.150024,0.0027203519201963585
2003-08-04,322.75,0.6434,96.0676,27.13,982.820007,-0.017821303096498497
2003-08-05,348.65,0.6243,96.3193,21.24,965.4600220000001,0.0016765452169317796
2003-08-06,348.65,0.6243,96.3193,21.24,967.080017,0.007253254503106108
2003-08-07,344.45,0.6115,96.2857,19.48,974.1199949999999,0.003555892645166816
2003-08-08,356.75,0.6238,95.7306,19.59,977.590027,0.0030640720101360263
2003-08-11,375.25,0.6014,95.7643,19.18,980.590027,0.009903932907896578
2003-08-12,406.75,0.5770000000000001,95.7328,16.54,990.349976,-0.006401977906382609
2003-08-13,362.7,0.6219,95.4398,18.77,984.0300289999999,0.006563558231573813
2003-08-14,365.95,0.6243,95.5113,18.47,990.51001,0.0001614926467186138
2003-08-15,363.75,0.6264,95.4715,18.27,990.669983,0.009113770432350716
2003-08-18,358.35,0.6286,95.5428,18.18,999.73999,0.0026072629330761133
2003-08-19,362.05,0.6299,95.6391,17.86,1002.349976,-0.002047276112018681
2003-08-20,366.25,0.6273,95.5645,17.82,1000.2999880000001,0.0029647420989670128
2003-08-21,360.75,0.6335,95.5249,17.84,1003.2700199999999,-0.010228880927173861
2003-08-22,362.95,0.635,95.5268,18.55,993.0599980000001,0.0006543525588268923
2003-08-25,361.25,0.6365,95.4751,19.53,993.7100220000001,0.003034465057247723
2003-08-26,364.45,0.6376,95.5267,19.49,996.7299800000001,6.0193026688398336e-05
2003-08-27,372.55,0.6361,95.4651,19.13,996.7899779999999,0.00605118691559158
2003-08-28,369.65,0.6338,95.5859,18.48,1002.840027,0.00514209841268002
2003-08-29,375.55,0.633,95.5364,18.63,1008.01001,0.013773597057573469
2003-09-02,352.75,0.6219,95.821,24.25,1021.98999,0.0041791922983998656
2003-09-03,352.75,0.6219,95.821,24.25,1026.27002,0.0016550660054288398
2003-09-04,326.85,0.6397,96.1043,27.11,1027.969971,-0.006421496131128325
2003-09-05,348.55,0.623,96.3204,19.69,1021.3900150000001,0.009985324146472884
2003-09-08,344.55,0.6108,96.3202,18.93,1031.640015,-0.008244149075617739
2003-09-09,382.65,0.6286,95.6448,18.85,1023.169983,-0.012044843940173439
2003-09-10,370.05,0.6002,95.7094,18.82,1010.919983,0.005425842320931064
2003-09-11,370.05,0.6002,95.7094,18.82,1016.419983,0.002171959295181469
2003-09-12,408.25,0.5724,95.6487,17.63,1018.6300050000001,-0.0037571912504126112
2003-09-15,374.05,0.6246,95.7329,19.28,1014.8099980000001,0.014196936698747473
2003-09-16,373.25,0.6301,95.7251,18.03,1029.319946,-0.0032598592917565303
2003-09-17,376.75,0.6214,95.8223,18.15,1025.969971,0.013178264817758429
2003-09-18,376.35,0.6184,95.8378,17.57,1039.579956,-0.003160018615191303
2003-09-19,381.85,0.6109,95.8398,17.54,1036.300049,-0.013093199239063226
2003-09-22,387.1,0.6062,95.7836,19.65,1022.820007,0.00605311387518251
2003-09-23,384.75,0.6057,95.7953,19.47,1029.030029,-0.019280353197234992
2003-09-24,388.85,0.6027,95.8669,21.22,1009.3800050000001,-0.006071600818958964
2003-09-25,385.35,0.6027,95.919,22.26,1003.2700199999999,-0.0064196808807043685
2003-09-26,380.85,0.6027,95.9995,22.23,996.849976,0.009713458955257786
2003-09-29,382.25,0.6,95.9249,21.67,1006.580017,-0.010596634636557902
2003-09-30,385.35,0.6018,96.0624,22.72,995.9699710000001,0.022094147768936426
2003-10-01,354.75,0.6219,95.868,24.32,1018.2199710000001,0.0019819076163962827
2003-10-02,362.15,0.615,96.0357,33.99,1020.23999,0.009375253329092548
2003-10-03,354.45,0.6242,96.4394,33.31,1029.849976,0.0043600496399584885
2003-10-06,352.15,0.6054,96.8097,20.64,1034.349976,0.004726112246666625
2003-10-07,345.45,0.6118,96.345,19.19,1039.25,-0.00527728360731673
2003-10-08,345.45,0.6118,96.345,19.19,1033.780029,0.004776778293636443
2003-10-09,380.45,0.6282,95.7289,20.01,1038.72998,-0.0006451504587906276
2003-10-10,373.05,0.6011,95.73100000000001,18.45,1038.060059,0.00699809123354372
2003-10-13,374.75,0.6002,95.7487,17.55,1045.349976,0.003943049734566339
2003-10-14,375.25,0.5983,95.6561,17.37,1049.47998,-0.0025950955419703887
2003-10-15,372.95,0.5997,95.6026,17.69,1046.76001,0.003157088384552196
2003-10-16,371.65,0.5978,95.5407,17.19,1050.069946,-0.010290175997064313
2003-10-17,371.65,0.5957,95.6124,17.62,1039.319946,0.005144068924835105
2003-10-20,373.35,0.5985,95.6183,17.04,1044.680054,0.001291403527052744
2003-10-21,380.75,0.597,95.65799999999999,16.55,1046.030029,-0.015093832463008222
2003-10-22,385.85,0.5914,95.7487,17.67,1030.359985,0.0033040923721140364
2003-10-23,384.25,0.59,95.6837,17.68,1033.77002,-0.004712311038181187
2003-10-24,388.55,0.5899,95.7703,17.71,1028.910034,0.0021552705940867697
2003-10-27,387.95,0.5901,95.7408,18.05,1031.130005,0.01507308285311948
2003-10-28,382.85,0.5894,95.8232,16.82,1046.790039,0.0012601519495434364
2003-10-29,386.5,0.589,95.7054,16.43,1048.109985,-0.0011169606099836833
2003-10-30,383.55,0.5899,95.6578,16.33,1046.939941,0.003594521712744858
2003-10-31,384.25,0.5897,95.7073,16.1,1050.709961,0.007877882053495721
2003-11-03,350.65,0.6221,96.4191,33.61,1059.02002,-0.005463349190596911
2003-11-04,328.05,0.6366,96.0288,24.44,1053.25,-0.001368076144364979
2003-11-05,328.05,0.6366,96.0288,24.44,1051.810059,0.005915091877629286
2003-11-06,355.65,0.6004,96.7899,20.21,1058.050049,-0.004585031172196086
2003-11-07,345.2,0.6131,96.3735,18.47,1053.209961,-0.0058086323112945
2003-11-10,380.15,0.6269,95.6859,19.25,1047.109985,-0.0005158754248732513
2003-11-11,387.95,0.6006,95.5536,17.54,1046.569946,0.011363081879137045
2003-11-12,404.95,0.573,95.7698,16.73,1058.530029,-0.00011336645966107743
2003-11-13,394.65,0.5928,95.73100000000001,16.47,1058.410034,-0.00764439501133951
2003-11-14,397.55,0.5924,95.7829,16.94,1050.349976,-0.006418393805571793
2003-11-17,391.05,0.591,95.806,18.6,1043.630005,-0.009125168833793582
2003-11-18,398.75,0.5867,95.8579,19.11,1034.150024,0.007984206009048837
2003-11-19,395.05,0.5892,95.7636,18.8,1042.439941,-0.008467811771828867
2003-11-20,394.45,0.5868,95.8484,19.48,1033.650024,0.0015756988351424634
2003-11-21,396.05,0.5868,95.8408,18.98,1035.280029,0.016097165686634055
2003-11-24,391.48,0.5894,95.7714,17.44,1052.079956,0.0017189793497871067
2003-11-25,391.25,0.5887,95.8159,16.71,1053.890015,0.0043174329478978144
2003-11-26,396.65,0.5839,95.7541,16.23,1058.449951,-0.00023622234449473595
2003-11-28,398.15,0.5808,95.6684,16.32,1058.199951,0.011201481863016139
2003-12-01,398.15,0.5808,95.6684,16.32,1070.119995,-0.003276021553056326
2003-12-02,352.75,0.6188,96.0919,34.33,1066.619995,-0.0017735383841974478
2003-12-03,345.75,0.6202,96.4192,33.51,1064.72998,0.0046756777675439004
2003-12-04,345.75,0.6202,96.4192,33.51,1069.719971,-0.007713902714979679
2003-12-05,351.25,0.6208,96.3581,19.52,1061.5,0.007321272443670099
2003-12-08,358.45,0.6241,95.5744,17.94,1069.300049,-0.008565518641678153
2003-12-09,375.25,0.6239,95.7484,18.68,1060.180054,-0.0010664298374150143
2003-12-10,375.25,0.6239,95.7484,18.68,1059.050049,0.011416488142942641
2003-12-11,394.05,0.5974,95.6017,16.75,1071.209961,0.002731541104823549
2003-12-12,408.85,0.5727,95.7621,16.41,1074.140015,-0.005695125837860624
2003-12-15,409.75,0.5723,95.7426,17.23,1068.040039,0.006616359615657151
2003-12-16,407.25,0.5698,95.7873,15.93,1075.130005,0.0012548511919506665
2003-12-17,412.55,0.5662,95.8184,15.58,1076.47998,0.011728728783574276
2003-12-18,410.75,0.5638,95.8744,16.16,1089.180054,-0.0004775557330845248
2003-12-19,409.35,0.5665,95.8668,16.42,1088.660034,0.003923645526041636
2003-12-22,410.05,0.5672,95.8321,16.94,1092.939941,0.0028141958625567992
2003-12-23,410.75,0.5671,95.7407,16.49,1096.02002,-0.0018081527319872247
2003-12-24,412.05,0.5633,95.8166,16.66,1094.040039,0.001689530162560075
2003-12-26,412.25,0.5646,95.8497,17.45,1095.890015,0.012324586850750618
2003-12-29,414.58,0.5641,95.7583,17.09,1109.47998,0.00014423284963226734
2003-12-30,416.25,0.5629,95.7427,17.68,1109.640015,0.002052638452248861
2003-12-31,415.45,0.56,95.7545,18.31,1111.920044,-0.0030986008964582813
2004-01-02,415.85,0.5609,95.7545,18.31,1108.47998,0.012319151000279737
2004-01-05,425.9,0.5385,96.1214,16.65,1122.219971,0.001291312746228448
2004-01-06,394.65,0.5436,95.2999,16.3,1123.670044,0.002364367323668669
2004-01-07,395.95,0.5496,95.4371,15.2,1126.329956,0.0049508242382886505
2004-01-08,395.95,0.5496,95.4371,15.2,1131.920044,-0.00892733601663301
2004-01-09,408.85,0.5577,95.8872,14.91,1121.859985,0.004775269364929523
2004-01-12,454.75,0.517,95.6351,12.97,1127.22998,-0.0053459258104623705
2004-01-13,424.15,0.5413,95.98899999999999,18.04,1121.219971,0.008260369242015168
2004-01-14,419.95,0.5457,96.0063,16.75,1130.52002,0.0013524701437428273
2004-01-15,408.88,0.5487,96.0312,15.56,1132.050049,0.006848898176070566
2004-01-16,406.75,0.5559,95.9701,15.0,1139.829956,-0.0009303397591634737
2004-01-20,412.85,0.5494,95.9452,15.21,1138.77002,0.007741478173454274
2004-01-21,410.55,0.5458,95.9818,14.34,1147.619995,-0.0032118358379130663
2004-01-22,409.35,0.5423,96.04700000000001,14.71,1143.939941,-0.0020913614861857357
2004-01-23,408.08,0.5477,95.928,14.84,1141.550049,0.012033603699139254
2004-01-26,404.05,0.5511,95.8699,14.55,1155.369995,-0.00984599354004316
2004-01-27,410.35,0.5472,95.9262,15.35,1144.050049,-0.013703064371738018
2004-01-28,410.35,0.5496,95.8115,16.78,1128.47998,0.004976612383854521
2004-01-29,399.35,0.5506,95.8271,17.14,1134.109985,-0.0026310516609404397
2004-01-30,402.45,0.5483,95.8681,16.63,1131.130005,0.003644570920451285
2004-02-02,398.35,0.5496,95.8545,17.11,1135.26001,0.0006780455303191514
2004-02-03,393.05,0.5437,95.9579,14.86,1136.030029,-0.008406501336474425
2004-02-04,420.65,0.5465,95.8565,15.64,1126.52002,0.001835783260397604
2004-02-05,420.65,0.5465,95.8565,15.64,1128.589966,0.012477361910176973
2004-02-06,391.55,0.5451,95.2623,16.08,1142.76001,-0.0025847641502448264
2004-02-09,406.35,0.5584,95.7871,14.28,1139.810059,0.005014541983748249
2004-02-10,406.35,0.5584,95.7871,14.28,1145.540039,0.01061093682604208
2004-02-11,421.55,0.5432,95.9535,16.18,1157.76001,-0.004892081615395294
2004-02-12,449.25,0.5197,95.5937,12.98,1152.109985,-0.0054831688338808976
2004-02-13,410.15,0.5304,95.9598,15.58,1145.810059,0.009709934515889208
2004-02-17,415.55,0.5249,95.9617,15.4,1156.98999,-0.004478543305650152
2004-02-18,410.95,0.5294,95.9521,15.59,1151.819946,-0.004141054593242129
2004-02-19,409.98,0.528,95.9694,15.8,1147.060059,-0.002575169519180261
2004-02-20,397.55,0.5371,95.9039,16.04,1144.109985,-0.0027307312353271637
2004-02-23,398.65,0.5354,95.9637,16.29,1140.98999,-0.0016666296590178097
2004-02-24,403.85,0.5323,95.9771,15.9,1139.089966,0.004012760102445195
2004-02-25,396.05,0.5346,95.9925,14.93,1143.670044,0.0010836327146768882
2004-02-26,395.05,0.5372,95.9656,14.83,1144.910034,2.6121361947922886e-05
2004-02-27,396.15,0.5352,96.0289,14.55,1144.939941,0.009587610913815563
2004-03-01,396.15,0.5352,96.0289,14.55,1155.969971,-0.005960786873648184
2004-03-02,399.65,0.5437,95.9032,17.34,1149.099976,0.0016782124912831523
2004-03-03,393.35,0.5463,95.9502,14.55,1151.030029,0.0033305603101985207
2004-03-04,393.35,0.5463,95.9502,14.55,1154.869995,0.0017216461340684045
2004-03-05,387.15,0.5642,95.5007,16.62,1156.859985,-0.008385277180563736
2004-03-08,394.05,0.5474,95.5764,16.03,1147.199951,-0.0057872817717193915
2004-03-09,401.05,0.5627,95.7055,13.91,1140.579956,-0.014740971118557938
2004-03-10,401.05,0.5627,95.7055,13.91,1123.890015,-0.015340970402780662
2004-03-11,426.85,0.5407,95.9264,14.04,1106.780029,0.012382511370978497
2004-03-12,455.9,0.5144,95.7503,12.96,1120.569946,-0.014453755315880713
2004-03-15,399.48,0.5539,96.2381,21.13,1104.48999,0.005606722162047125
2004-03-16,402.25,0.5519,96.3206,20.34,1110.699951,0.01168090372907967
2004-03-17,407.35,0.5504,96.2889,18.11,1123.75,-0.0012733834899340082
2004-03-18,411.35,0.5448,96.2458,18.53,1122.319946,-0.011236099700268004
2004-03-19,412.35,0.5455,96.229,19.15,1109.780029,-0.01304220833620276
2004-03-22,417.25,0.5414,96.2874,21.58,1095.400024,-0.0013246609528840749
2004-03-23,419.75,0.5404,96.3099,20.67,1093.949951,-0.002397858733759453
2004-03-24,415.55,0.5477,96.2931,19.81,1091.329956,0.016232870429559367
2004-03-25,416.25,0.5532,96.2632,17.88,1109.189941,-0.0010191742904971963
2004-03-26,422.35,0.5507,96.1708,17.33,1108.060059,0.012920796653631056
2004-03-29,417.85,0.5497,96.1118,16.5,1122.469971,0.004027646674301047
2004-03-30,420.85,0.5474,96.1061,16.28,1127.0,-0.000701256470591103
2004-03-31,426.45,0.5417,96.1652,16.74,1126.209961,0.0052782054604205465
2004-04-01,426.45,0.5417,96.1652,16.74,1132.170044,0.008478590235788055
2004-04-02,400.75,0.546,95.8877,17.87,1141.810059,0.007642650537589973
2004-04-05,392.65,0.5566,95.4351,16.55,1150.569946,-0.0020967342000648833
2004-04-06,389.95,0.5433,95.2285,16.78,1148.160034,-0.006667598545131302
2004-04-07,389.95,0.5433,95.2285,16.78,1140.530029,-0.0010615462656790142
2004-04-08,391.65,0.5479,95.5824,16.21,1139.319946,0.00514770564456448
2004-04-12,429.55,0.5422,95.9284,13.97,1145.199951,-0.013857369027789704
2004-04-13,406.65,0.5497,95.6481,17.26,1129.439941,-0.001124992485301034
2004-04-14,400.55,0.5583,95.63600000000001,15.62,1128.170044,0.0005936367288628633
2004-04-15,399.35,0.5579999999999999,95.5997,15.74,1128.839966,0.005098439659609029
2004-04-16,400.55,0.5561,95.6617,14.94,1134.609985,0.0010658431674323739
2004-04-19,401.05,0.5529,95.6155,15.42,1135.819946,-0.015679254142735355
2004-04-20,394.85,0.5599,95.5427,16.67,1118.150024,0.005298233839048046
2004-04-21,390.05,0.5635,95.57700000000001,15.6,1124.089966,0.013993115190025917
2004-04-22,392.95,0.5631,95.6193,14.61,1139.930054,0.0005875143150559436
2004-04-23,395.05,0.5644,95.5422,14.01,1140.599976,-0.004454890866277054
2004-04-26,396.35,0.5596,95.5664,14.77,1135.530029,0.0022694508290075086
2004-04-27,398.75,0.5579999999999999,95.6168,15.07,1138.109985,-0.013890789123402743
2004-04-28,385.65,0.5647,95.5033,16.29,1122.410034,-0.007619782709600883
2004-04-29,387.85,0.5639,95.4644,16.6,1113.890015,-0.005933742854762922
2004-04-30,386.75,0.5624,95.4947,17.19,1107.300049,0.009160425997353071
2004-05-03,401.25,0.5425,96.1509,14.48,1117.48999,0.0018417726517335308
2004-05-04,415.65,0.5491,95.7936,14.97,1119.550049,0.0017669877436351424
2004-05-05,393.25,0.5576,95.4206,15.77,1121.530029,-0.006745694539051465
2004-05-06,393.25,0.5576,95.4206,15.77,1113.98999,-0.01382053770084249
2004-05-07,398.25,0.5466,95.5451,15.77,1098.699951,-0.010595625095739124
2004-05-10,418.75,0.5611,95.8266,13.95,1087.119995,0.00763319999081767
2004-05-11,433.55,0.5391,95.8273,13.84,1095.449951,0.0016692236997918261
2004-05-12,433.55,0.5391,95.8273,13.84,1097.280029,-0.0007659027155291413
2004-05-13,374.85,0.5675,95.1484,18.86,1096.439941,-0.0006751302969376613
2004-05-14,376.65,0.568,95.2322,18.47,1095.699951,-0.010643256162009878
2004-05-17,379.15,0.5651,95.3113,19.96,1084.099976,0.006793598553098242
2004-05-18,377.15,0.5657,95.2659,19.33,1091.48999,-0.0025777232960841447
2004-05-19,382.45,0.5608,95.2283,18.93,1088.680054,0.0004682437523698617
2004-05-20,379.65,0.5627,95.2996,18.67,1089.189941,0.004004236709812919
2004-05-21,384.35,0.5596,95.2442,18.49,1093.560059,0.0016902701835591575
2004-05-24,385.55,0.5588,95.26799999999999,18.08,1095.410034,0.015975285487693877
2004-05-25,388.65,0.5516,95.2799,15.96,1113.050049,0.0016964999499633423
2004-05-26,388.75,0.5512,95.3451,15.97,1114.939941,0.005670376861736089
2004-05-27,394.75,0.5441,95.4001,15.28,1121.280029,-0.0005352236365598979
