is_uk,text
1,london sugar freights london april fixtures tbn mt bulk sugarfijiprai dlrs fio fiji sugar marketing tbn mt bulk sugar queenslandjapan dlrs fio csr enquiries antwerp ports greece mt bagged sugarindications in shipments of tonnes spreadfrom may to july ac unnamed charterer inchonindia mt bagged sugar ac kaines reunion ports portugal mt bulk sugar about dlrs ac french charterer reuter
0,canada real th qtr gdp rose pct after rd qtr pct rise officialblah blah blah
1,ic gas makes no recommendation on tractebel offer london march imperial continental gas associationicgsl ic gas said its board is not making a recommendationon the partial tender offfer at p per share announced bytractebel sa and groupe bruxelles lambert sa at the same time however the board would not recommend ageneral offer for all the shares at a price of p thestatement added shareholders wondering whether to tender either to thetractebel consortium or to the rival p per share partialoffer from shv holdings nv should consult professionaladvisers reuter
1,british banks resist signing mexico package by marguerite nugent reuters london march british banks are resisting signing a billion dlr rescheduling package for mexico in a last ditcheffort to get all participants to contribute equally to a new billion dlr loan contained in the package christopher brougham regional manager rescheduling unitat lloyds bank plc said in response to a reuter enquiry thatthe six major uk clearing banks last week sent a telex tocitibank saying they would contribute what was requestedprovided all other major lenders did the same and that the usbanks contribute at least pct of the amount required bythem other bankers who declined to be identified said othergroups of banks particularly those in switzerland france andcanada were equally reluctant to sign although they had notsent any telex to citibank which chairs mexicos bankadvisory group however they said it was likely that if and when thebritish banks sign the accord the others are likely to follow under the agreement for which the signing began on fridaycommercial banks are being asked to contribute pct oftheir exposure to mexico as of august that was the dateof the first mexican debt crisis after months of haggling a proposed rescheduling agreementfor mexico was struck last september during the annual meetingof the world bank and international monetary fund inwashington ever since then the advisory group of which lloyds is amember has been attempting to round up the needed signatories however there has been considerable resistance to thepackage partly because of some of the clauses it contains andpartly because many small us regional banks do not want toincrease their exposure to any latin american countries brougham said we british banks have always played alongfor mexico and will do so as long as others share equally the decision to send the telexes was agreed on by the sixclearers jointly but each sent its own telex in addition to lloyds telexes were sent by nationalwestminster bank plc barclays bank plc midland bank plctandard chartered bank plc and royal bank of scotland plc brougham noted that so far the us banks have only reached pct of the total that is expected from them while thelevel of contributions from the uk banks is well in excess of pct the us figure should be closer to ours he said many bankers have been angered by the resistance of theregional us banks noting that even if they dont contributeto the new loan they still will be receiving interest on theexisting loans the banks still have three weeks to sign the agreement andbankers are hoping all will go according to plan in the meantime bankers expect further pressure will beexercised on the regional banks and the major us banks tofind a solution to the problem many have suggested that thelarger us banks should take on the additional obligationsbut so far they have resisted this bankers expect that much of the pressure on the us bankswill come from us regulators notably the federal reserve bankers prefer to view the stance taken by the britishbanks and other national groups as a matter of principal andburden sharing rather than as a pressure tactic to force theus banks to make up their share the bankers are not the only ones to be upset by theprotracted negotiations surrounding the agreement the mexicans themselves have been angered by the delays atthe signing in new york last friday finance minister gustavopetricioli sounded a warning to the recalcitrant banks those who supported us today can be sure that mexico willcontinue to be open and willing to share with them the businessopportunities which its future growth will create petriciolisaid conversion of bank debt into equity investments in mexicois one option banks can take advantage of to reduce theirexposure but mexico halted its debt for equity program infebruary in an effort to concentrate on finalising the package on friday petricioli said we will be a lot moreexpeditious in processing the requests of banks that havesupported us the pressure on the us banks comes at a time when othermajor latin american debtors are in the process of crucial debtnegotiations brazil the third worlds largest debtor has suspended allinterest payments on its billion dlrs of foreign debt manyof the major us banks including citibank have already saidthey might have to put their brazil loans on a cash basis andtake the financial losses which could total billions ofdollars this would be required by us banking regulations if theinterest payments are more than days overdue however the us banks are not the only ones threatened byregulations in the uk a proposed inland revenue rulingwould affect the tax treatment of certain types of loans manyof which are made to latin american countries basically the ruling wants to limit the tax credit a bankcan claim for tax withheld by foreign governments on loaninterest payments the british banks are planning to fight the proposals astheir implementation could prove extremely costly not just interms of compliance but in limiting future business reuter
1,iran says it opens new offensive north of baghdad london april iran said it launched a fresh offensivetoday north of baghdad three days after it began a new thrustagainst iraq on the southern gulf war front the iranian news agency irna received in london said theoffensive began before dawn northeast of qasreshirin on theborder miles northeast of the iraqi capital heavy casualties and losses have been inflicted on iraqiforces in the fresh iranian assault irna said iran today reported major gains on the southern front nearthe major iraqi port city of basra saying its forces hadcaptured an important defensive line reuter
0,us to set orange juice duties monday washington march the commerce department on mondaywill set final dumping duties on frozen orange juice frombrazil department officials said a preliminary duty of pct was set last oct on theimports which run at about mln dlrs a year commercesruling on monday will reset the duties on the basis of moredetailed cost information industry officials said the duties now are being assessed on a temporary basispending a final ruling by the us international tradecommission itc on whether the imports are injuring thedomestic orange industry the itc ruled provisionally last june that the domesticindustry was being injured by brazilian orange juice imports a complaint that the brazilian imports were being dumped atbelow costs on the us market was filed on behalf of usgrowers by the florida citrus mutual a lakeland fla groupalcoma packing co inc and barry citrus products us officials say about half of the orange juice consumedin the united states comes from brazil reuter
0,piedmont management co inc pman th qtr new york march shr cts vs dlrs net mln vs mln year shr dlrs vs dlrs net mln vs mln note year th qtr include capital gains of mlndlrs and mln dlrs respectively and extraordinary gain of mln dlrs and mln dlrs respectively year and thqtr include capital gains of mln dlrs and mln dlrsrespectively and extraordinary gain of mln dlrs reuter
1,south american fish meal production at record high london march production of fish meal by the threesouth american producers chile peru and equador lastyear reached mln tonnes equalling the record output of the international association of fish meal manufacturersiafmm said however iafmm said in a statement that it expected chileanand peruvian fish meal production in the first quarter of to be much lower than the tonnes produced in the lastquarter of due to a ban on sardine fishing in chile forthe month of february and to adverse fishing conditions in peruin the same month the statement added that due to technical market promotionand energetic sales by chile and peru the stock position atthe end of the year remained reasonable fish meal production outside south america decreasedslightly falling from to tonnes the iafmm said fish meal consumption in rose in westgermany scandinavian countries eastern europe and the fareast but fell in the us and remained static in the uk it added that fish meal consumption had suffered fromcompetition with feed grade tallow in the us and with skimmedmilk powder in the uk iafmm figures for fish oil production in the main producingnations in thousands of tonnes were octdec jandec chile peru norway iceland denmark us japan reuter
1,leighpemberton opposes takeover protection rules london march the bank of england does not favour theintroduction of rules to shield companies from hostile takeoverattempts its governor robin leighpemberton said instead merchant banks advising bidding companies mustshow restraint and responsibility to avoid the excesses thathave marred recent takeovers he told the yorkshire andhumberside regional confederation of british industries annualdinner leighpemberton also called on companies to improve tieswith institutional investors suggesting representatives ofthose institutions be granted seats on the boards of directorsof companies they invest in boards cannot expect protection from unwelcome predatorsfor that is but a short step from saying that they should beprotected from their own shareholders who are after allthe proprietors of the company leighpemberton said he added takeovers and mergers had an important role toplay in furthering economies of scale integration and moreefficient market penetration the degree of success or failureof a takeover has not in my experience depended on whether ornot the takeover was contested he said leighpemberton noted there had been excesses in takeoveractivity in the recent past the aim is to pressurise acompanys management into action dedicated solely to afavourable impact on the share price in the shortterm partlyor even primarily at the expense of the future he said such bids often depend for their success on creating ahighlycharged and artificial situation in the share marketand give rise to temptations on both sides of the battle toengage in aggressive even manipulative tactics that areimmensely damaging to the interest of the shareholders hesaid in a clear reference recent events he said those in thecity who act for companies or individuals must i suggestbe ready to accept a full measure of responsibility even ifit entails opprobrium for the transactions that may result they should exercise the most careful judgment at theoutset with respect to the clients for whom they act and theactivities contenplated those who sow wind cannot expect thewhirlwind to visit elsewhere he added reuter
1,biogen bgnf gets patent from european office cambridge mass march biogen inc said the europeanpatent office granted it a patent covering certain proteinsused to produce a hepatitis b vaccine through geneticengineering techniques robert gottlieb biogen spokesman said the company haslicensed the vaccine on a nonexclusive basis to wellcome plcthe british pharmaceutical firm and is discussing licensingwith other companies biogen said the patent gives it the right to exclude othersfrom marketing hepatitis b vaccine in the member countriesof the european patent convention gottlieb said the company has also filed a patent in othermarkets including the us the vaccine is in clinical tests patents in the biotechnology field are particularlyimportant as the company with an exclusive patent can reaplarge rewards recently many of the products of geneticengineering have become the target of patent lawsuits merck and co inc mrk already sells a geneticallyengineered hepatitis b vaccine in the us called recombivaxhb a subsidiary of smithkline beckman corp smithklinebiologicals based in belgium is selling a hepatitis bvaccine called engerixb in belgium a smithkline spokesman said the vaccine has also beenformally approved in switzerland and luxembourg and has beenauthorized for market in a number of far east countries hepatitis b is a serious liver infection common in manyparts of africa and southeast asia where about five pct to pct of the population carry the virus in the us about new cases occur each year last december the european patent ofice rejected biogenspatent for alphainterferon which biogen said it will appealonce it receives a formal written opinion from the office reuter
1,us appears to tolerate further dlr decline by peter torday reuters washington march in a bid to hasten japans promiseto speed up its economic growth and open markets to foreigntrade top us officials appear once again to have signaledtheir tolerance of a lower dollar treasury secretary james baker and one of his top aidesassistant secretary david mulford said last week there was notarget for the dollar a statement that sent the yen soaringagainst the dollar despite massive central bank intervention that was no slip of the tongue said one western monetaryofficial who asked not to be identified for now the strategy appears to be working japaneseofficials said late last week a package to bolster domesticdemand will be ready in early april until last week therewere few indications the package would be ready anytime soon the reagan administration facing an uproar in congressover the apparent lack of progress in cutting the billiondlr trade deficit is learning now that to extract results fromjapan dramatic action is required last week the white house imposed unprecedented tariffs oncertain japanese electronic goods after tokyo failed to adhereto a semiconductor pricing accord between the two countries the shift in us strategy in part designed to appeasemounting congressional anger over japanese policies comes justtwo weeks before industrial nations reconvene here to reviewthe paris agreement to stabilize currencies and news that japan earned a record billion dlr tradesurplus in the first two months this year just underscored theneed for urgent action in the view of us officials nonetheless us officials see signs of improvement in thedeficit id be stunned if we were not going to derive somebenefits from the lower dollar soon said one in paris leading industrial nations agreed to cooperateclosely to foster currency stability within ranges reflectingunderlying economic fundamentals or economic reality the agreement envisages those fundamentals to include japanand west germany stimulating their economies and the unitedstates cutting its budget deficit the three nations joined by france britain and canadaagree these policies are essential to redress huge global tradeimbalances but analysts say markets have signalled the underlyingfundamentals imply a lower dollar rather than a stable one markets in effect are less confident than governmentsthat these measures including us budget deficit cutsagreed by congress and the white house will be carried out nonetheless the dollars sharp fall has not undermined cooperation a us economic policymaker said the accord was ontrack and tokyo and bonn seem to want more stimulative measureswhich is what the paris accord calls for international monetary sources said exchange marketdevelopments generally have not unsettled policymakersalthough japan is an obvious exception everybody feels it canstill be managed one source said of market developments but last week the bank of japan spent an estimated fivebillion dlrs intervening to halt the rise in the yen and othercentral banks about one billion dlrs another monetary source said japan was upset with americashalfhearted attempt to halt the falling dollar flouting theparis accord outright the source close to the top levels of japanese economicpolicymaking said japans understanding of the accord was thatthe yen would be kept at around to the dollar the level itstood at when the accord was struck the source said tokyo was extremely worried by washingtonsuse of the exchange rate to change japanese policies it was apointed reminder to japan to do something about the tradeissues the source said of the dollars fall against the yen by departing last sunday from the language of the parisaccord that nations agreed to foster currency stabilityaround current levels baker triggered a run on the dollar later in the week mulford too said there was no target forthe dollar and called on japan and west germany to live up totheir international responsibilities and stimulate growth but us officials said recent market developments will notunravel the spirit of the paris agreement theres a realisation now that you cannot leave thingsalone everyone agrees that the external trade imbalancesought to be adjusted one official said while noone is going to cede national sovereignty wecertainly seem to be moving towards much closer cooperationanother us official said the officials said the meeting here where the six will bejoined by italy will be a status report japan will have to explain what the state of their programis and germany will report on its plans maybe theres a needto move faster one source said mulford told congress last week the paris accord called ineffect for currency stability for several months this wouldbuy time for japan and west germany to speed up their economicgrowth and help bring down the us trade deficit his comments appeared to serve notice on other majornations that washington cannot wait too long for action toreduce the gap between the japanese and german trade surplusesand the us trade deficit reuter
0,algoma central railway th qtr net toronto march oper shr cts vs cts oper net vs revs mln vs mln year oper shr cts vs dlrs oper net vs revs mln vs mln note net excludes extraordinary loss of dlrsor eight cts shr vs yrago gain of dlrs or cts shr reuter
1,india again in market for sugar trade london march india has called a fresh buying tenderfor up to four tonne cargoes of white sugar on march traders here said the tender calls for one cargo of prompt sugar and two tothree with marchapril shipment sugar or the same as the eightcargoes bought at a tender two days ago that tender originallyonly sought two to three cargoes but resulted in the sale ofeight india also granted the sellers options to sell twicethat amount at the same price but for aprilmay shipment depending on prices traders said it would be likely forindia again to buy more than the tonnage formally sought reuter
0,corning glass works glw unit transfers stock corning ny march corning glass works subsidiarycorning international corp said it agreed to transfer pct ofits capital stock of an argentine glass manufacturer to aeuropean group it said it will transfer the capital stock of rigolleausa to the group controlled by camillo gancia an argentineindustrialist the company said the transaction would reduce corningsownership in rigolleau to approximately pct the companysaid the change will not impact on its net income for th year reuter
0,amrep corp axr rd qtr jan net new york march shr cts vs cts net vs revs mln vs mln nine mths shr cts vs dlrs net vs revs mln vs mln note share adjusted for threefortwo stock split indecember reuter
0,american aircraft corp buys private firm san francisco march american aircraft corp said ithas acquired a pct interest in privatelyheld hunterhelicopter of nevada inc the purchase was made for an undisclosed amount of americanaircraft stock the company said it said the acquisition will increase shareholder equity inamerican aircraft to cts per share from cts per share hunter helicopter builds twopassenger helicopters thatretail for about dlrs reuter
1,tugs to attempt refloating korean bulk carrier london april seven tugs will attempt to refloat thesouth korean motor bulk carrier hyundai new world tonightlloyds shipping intelligence service said in its latest update the vessel grounded close to itaqui port in brazil lastnight after undocking from ponta da madeira terminal lloyds said the dwt vessel is carrying about tons of ore five holds are partially flooded and there is some leakageof bunkers from double bottom tanks at low water tide thevessel has a list of five degrees to port and the listincreases as the tide rises reuter
1,lawson repeats he is content with sterling level london march uk chancellor of the exchequer nigeltoday repeated that he was satisfied with the current level ofsterling both against the dollar and the west german mark lawson said in a television interview that he did notregard the pounds present exchange rate was uncomfortablyhigh i think it is round about right he said i think there was a time that they british manufacturersthought the exchange rate was uncomfortably high but i thinkthey are very satisfied with the present level but i have made it absolutely clear that i dont want tosee the pound go through the roof he added reuter
1,usda comments on export sales report washington march corn sales of tonnes inthe week ended march were the highest level sincemidnovember the us agriculture department said the department said the ussr dominated the weeks activitywith purchases of mln tonnes which were earlier reportedunder the daily reporting system other large increaes wereposted for japan and unknown destinations it said taiwan purchased tonnes for the season and tonnes for the season it said wheat sales of tonnes for the current season and tonnes for the season were down about onethirdfrom the preceding week and the fourweek average wheat sales to china of tonnes were switched from to the season it noted soybean sales of tonnes were pct above the priorweek and twothirds above the fourweek average japan the netherlands mexico and portugal were the mainbuyers the department said soybean cake and meal sales of tonnes weretwothirds above the previous week and the largest of themarketing year with venezuela the dominant purchaser sales activity in soybean oil resulted in decreases of tonnes as reductions for unknown destinations more thanoffset increases for canada the dominican republic and panamathe department said cotton sales of running bales bales forthe current year and bales for the season were off pct from the previous week and pct from thefourweek average turkey thailand south korea and canada were the majorbuyers for the current season while thailand britain andjapan were the major purchasers from the upcoming season thedepartment said sorghum sales of tonnes were twothirds above theprior week and pct over the fourweek average venezuela was the leading buyer it said sales of tonnes of barley were times the previousweek and pct greater than the fourweek average israelcyprus and saudi arabia were the main buyers it said reuter
0,us commerce secretary questions fujitsu deal washington march commerce secretary malcolm baldrigesaid he felt a proposed takeover by japans fujitsu ltd ofusbased fairchild semiconductor corp a subsidiary ofschlumberger ltd slb should be carefully reviewed he told the semiconductor industry association the dealwould soon be discussed by representatives of several differentgovernment departments the reagan administration has previously expressed concernthat the proposed takeover would make fujitsu a powerful partof the us market for socalled supercomputers at a time whenjapan has not bought any americanmade supercomputers in addition us defense officials have said they wereworried semiconductor technology could be transferred out ofthe united states eventually giving japanesemade products anedge in american hightechnology markets for defense and othergoods treasury secretary james baker recently told a senatecommittee the proposed takeover would be reviewed by the cabinetlevel economic policy council reuter
0,national semi nsm unit steps up deliveries mountain view calif march national semiconductorcorps national advanced systems unit said it is acceleratingthe delivery schedule for the two most powerful models of itsasxl series mainframe processors because of growing customerdemand the company said the asxl and asxl which had beenscheduled for general availability in the third quarter willnow be available in the second quarter national advanced systems also announced a new cartridge tape subsystem which uses track compact tapecartridges reuter
1,westpac perpetual frn no instant cure dealers say london march morgan guaranty ltds novel and complexrepackaging of westpac banking corps perpetual floating ratenote frn may attract some investors but is unlikely to aidcurrent holders of the westpac securities or the frn marketfrn traders said it actually does nothing for anyone who has been stuffedand right now thats the problem said a trader at one ukclearing bank that has also issued its own perpetuals trading in perpetual issues which pay interest but nevermature has come to a virtual halt prices have fallen so farthat only about five firms still make markets in them the westpac perpetual notes are technically now theproperty of a newly formed singlepurpose finance subsidiarypacific securities if morgan tried to find a home for theactual westpac notes as is they would be paid no more than cents on the dollar at most traders said but the repackaging allows them to target a new class ofinvestor for the notes and take the old issues off their bookswithout registering a loss the traders said the only one the repackaging favours is morgan a tradersaid meanwhile the endholders of perpetual notes most of whomare japanese banks must still find a way to value them byyearend now a week away from morgans point of view the repackaging does aid thepresent holders of the notes as well as offering value to a newclass of investors at least weve put a floor under the price of the notesweve created a way to set a real value for them one morganofficial said morgan had earlier attempted but abandonedanother plan to repackage the westpac securities morgans holdings of westpac paper create special problemsfor it because of the way us regulators view bank holdings ofthe primary capital of other banks traders said therefore itis crucial that a vehicle for selling the paper be found and indeed note traders said the frn portion of therepackaged securities which westpac has offered to redeemfor cash in years does have real value for one thing traders noted it pays about the highestrate over the london interbank offered rate of virtually anynewly issued security the spread is basis points however the other portion of the security in which theinvestor pays cents on the dollar for a zero coupon yearbond is of dubious value unless the westpac perpetual assumesa market value near par years from now traders said the zerocoupon portion could provide value for an accountwhich for tax purposes wants to take a large capital loss thetraders said in the year period between the time the noteis purchased and the time it is redeemed no interest is paid when repayment finally occurs it is not in cash like anordinary zerocoupon bond instead the investor receives oneof the westpac perpetual floaters reuter
0,spar aerospace ltd year net toronto march shr basic cts vs dlrs shr diluted cts vs dlrs net vs revs mln vs mln reuter
0,neeco neec share offering under way new york march moseley holdings corp mose said anoffering of common shares of neeco inc is under wayat dlrs each the company is selling of the shares andshareholders the rest the shareholders have grantedunderwriters an overallotment option to buy up to moreshares reuter
0,browningferris industries inc bfi in payout houston march qtly div cts vs cts prior pay april record march reuter
0,buffton corp buff buys b and d instruments fort worth tex march buffton corp said it completedthe purchase of b and d industruments inc for two mln dlrs cashand shares of common stock it said b and d is a private company headquartered inkansas and had sales of dlrs in buffton said the company designs and manufactures aviationcomputer display systems and engine instrumentation reuter
1,twa twa gets londonbaltimore route washington march the department of transportation saidit has tentatively awarded the baltimore to london route totrans world airlines inc the dot issued a show cause order which give interestedparties seven days to question the decision in addition the white house must decide on the choiceunder foreign policy and national security grounds the dot said the route became avaialable when it wasabandoned last september by world airways inc reuter
1,economic spotlight telecom is key japan ministry by linda sieg reuters tokyo april japans littleknown ministry of posts andtelecommunications mpt has emerged as an international forceto be reckoned with political analysts said mpt thrust into the spotlight by trade rows with the usand britain is in a position of strength due to its control ofa lucrative industry and its ties with important politiciansthey said the ministry is standing athwart the regulatory control ofa key industrial sector telecommunications and informationsaid one diplomatic source they are a potent political force the diplomatic sourcesaid but mpt is finding domestic political prowess does notalways help when it comes to trade friction diplomacy analystssaid the ministry was a minor ministry and its people were notso internationalized said waseda university professor mitsuruuchida suddenly theyre standing at the centre of the worldcommunity and in that sense theyre at a loss as to how toface the situation most recently the ministry has been embroiled in a row withlondon over efforts by britains cable and wireless plc to keepa major stake in one of two consortia trying to compete injapans lucrative overseas telephone business the ministry has favoured the merger of the two rivalgroups arguing the market cannot support more than onecompetitor to kokusai denshin denwa co ltd which nowmonopolizes the business it has also opposed a major management role in the plannedmerger for any nonjapanese overseas telecommunications firm onthe grounds that no such international precedent exists the ministrys stance has outraged both london which hasthreatened to retaliate and washington which says the mergerplan is evidence of japans failure to honour pledges to openits telecommunications market washington is also angry over other ministry moves which itsays have limited access for us firms to japans cartelephone and satellite communications market much of mpts new prominence stems from the growth of thesector it regulates what has been happening is an important shift in theeconomy which makes the ministry a very important place saidjames abegglen head of the consulting firm asia advisoryservice inc a decision to open the telecommunications industry tocompetition under a new set of laws passed in has boostedrather than lessened mpts authority analysts said with the legal framework eased they became the de factolegal framework said bache securities japan analyst darrellwhitten close links with the powerful political faction of theruling liberal democratic party ldp nurtured by former primeminister kakuei tanaka are another key to mpts influence theanalysts said other factions ignored mpt in the s but the tanakafaction was forward looking and recognized the importanceof mpt uchida said many former bureaucrats became members ofthe influential political group he added the ministry also has power in the financial sector due tothe more than billion yen worth of deposits in thepostal savings system analysts said mpt has helped block finance ministry plans to deregulateinterest rates on small deposits a key element in financialliberalisation since the change would remove the postalsavings systems ability to offer slightly higher rates thanbanks they said diplomatic sources frustrated with what they see as mptsobstructionist and protectionist posture have characterizedthe ministry as feudal critics charge mpt with protecting its own turf limitingcompetition and sheltering the former monopolies under itswing providing consumers with the best service at the lowestprice takes a back seat to such considerations they said but many of the ministrys actions are not unlike those ofits bureaucratic counterparts in much of the western worldincluding britain several analysts said the united states is really the odd man out abegglen saidfor a government to take the view that it wants to keep orderin utilities markets is not an unusual andor unreasonableview he said reuter
1,uk government bonds plummet with us issues london march the uk government bond market closedshowing severe losses ranging to almost points as sharpfalls for us treasury bonds resulting from pronounced dollarweakness exacerbated existing uncertainty dealers said selling was described as relatively modest although veryfew buyers appeared to take up the slack much of the momentumwas derived from the futures market where a high lotswere traded in the long gilt june contract the treasury pct stock due closed point lower at stg pct while the treasury pct due ended at for a fall of dealers noted that market confidence had already been at alow ebb with much of the recent impressive rise whittled awaylast week as investors reacted nervously to opinion pollsshowing unexpectedly strong gains for the centristliberalsocial democratic alliance the market had been sustained in large part during itsrecent rally by a virtual conviction that the rulingconservative party would first call and then win a generalelection early this summer however advances credited to the alliance last week havecast doubt on both assumptions turnover in the cash market has actually been quite smallone dealer said adding that price movements had been veryvolatile at times after losing ground heavily in the far east in tandem withthe flagging dollar us bonds fell further in london tradingbut showed some signs of recovery late in the us morning asthe dollar steadied a little against the yen the latest periodof weakness for the dollar has accentuated fears that currencyrisk might induce japanese investors in particular to undertakedramatic reductions in their portfolios of us treasuryissues dealers noted that early strength in the indexlinkedsector of the market which had enabled the government brokerto supply some of both indexlinked stock tranches announced onfriday had soon fallen prey to the general depressionaffecting gilts the treasury pct indexlinked stock due closedjust under one point lower at stg pct reuter
0,rostenkowski opposes protectionist trade bill washington march house ways and means committeechairman dan rostenkowski said congress must avoid a temptationto pass a protectionist trade bill this year in remarks prepared for delivery before the national pressclub rostenkowski dill predicted major trade legislationwill be sent to president reagan by the end of this year but he warned that his conciliatory message on the tradebill did not mean he would oppose a proposal that would warnother countries their access to the american market would becurtailed unless they opened their markets to us goods complaints about foreign trade restraints are not asmoke screen for protectionism they a plea for fairnessrostenkowski said it is only reasonable to ask the nations that have deniedus access to open up in return for continued freedom in theamerican market he added however he said there would likely be changes in themarket access proposal from the plan which cleared the houselast year that plan would have set a specific time table forforeign countries to ease import restraints or they would facea pct cut in exports to the united states reuter
1,beghinsay increases capital to finance expansion paris march french sugar group beghinsay which is pct owned by italys gruppo ferruzzi is to raise itscapital to mln francs from mln through a threeforoneissue of shares and investment certificates to financeexpansion president jeanmarc vernes told analysts for the first stage beghinsay will issue some mln new franc shares at francs to increase capital to mlnfrancs the share currently trades at francs then new franc investment certificates will be issued at francs raising capital to mln francs the capital increase will bring the group around billion francs in new funds to finance its expansion plansthese include the possible acquisition of the corn productsmaize starch plant at haubourdin in northern france vernessaid ferruzzi is one of several groups bidding to buy all ofcorn products installations in europe apart from the frenchplant these include three factories in each of italy and westgermany two in britain and spain and one in the netherlandsand denmark corn products has put a mln dlr price tag on theinstallations and beghinsay estimates that acquisition of thehaubourdin plant would cost between and mln dlrs vernessaid if this bid fails beghinsay would consider acquiring anddeveloping two other french plants either in the maize orwheat starch sector beghinsay is also planning to finance european expansionfor its kaysersberg subsidiary another major reason for itscapital increase kaysersberg which was transformed from a division ofbeghinsay into a fullyfledged chemical subsidiary last yearhas been holding talks with other european companies onpossible accords vernes said he added the company could beintroduced onto the paris bourse in the near future reuter
1,london sugar opens steady but quiet london april raw sugar futures had a quiet openingcall of lots with prices holding steady from last night withgains of to cents a tonne dealers said aug was trading at dlrs from asked yesterday the modest rise continued the recent rally from an oversoldsituation but dealers noted there was little fresh physicalsnews to stimulate activity whites tenders are scheduled for next wednesday by syriafor tonnes and greece for tonnes while pakistanis due to tender on april for tonnes whites theysaid this week has seen whites buying by india and egypt reuter
0,first union func to buy florida bank jacksonville fla march first union corp said it hasagreed to acquire first state bancshares inc of pensacolafla and its first state bank of pensacola subsidiary forabout common shares first state has assets of about mln dlrs theacquisition expected to be treated as a pooling of interestsis expected to be completed in the third quarter of subject to approval by regulatory agencies and first stateshareholders reuter
0,hunterdon hunt sets dental venture yardley penn march hunterdon pharmaceuticals incsaid it formed a joint venture with chesapeake biologicallaboratories and eb michaels research associates todevelop cg a substance that may be useful in the treatmentor prevention of plaque the substance tested in preclinical trials at theuniversity of pennsylvania also has other uses as anantifungal or antibacterial agent the company said it said chesapeake biological a private company owns pct of the venture eb michaels pct while it holds theremaining interest and the patent for cg reuter
1,thai tin exports rise in january bangkok march thailand exported tonnes of tinmetal in january up from in december and a yearago the mineral resources department said it said major buyers last month were singapore japanbritain the netherlands malaysia and the us reuter
0,bid to dismiss judge in copyright case denied mountain view calif march nec electronics inc aunit of nec corp nipny said a us district court judgedenied necs motion to disqualify judge william ingram frompresiding over its lawsuit against intel corp intc nec said it sought to disqualify the judge when it learnedin october that ingram had an ownership interest in aninvestment club that owned intel stock ingram reported that his interest in intel through the clubamounted to about dlrs worth of intels stock and the judgeended his participation in the investment club after nec movedto have him disqualified an nec spokeswoman said nec said it intends to appeal the ruling nec sued intel in december seeking a judgementdeclaring that microcode or the control function in certainnec microprocessor products does not infringe on any validintel copyrights intel subsequently filed a suit charging nec withinfringing on intel semiconductor copyrights reuter
0,dow chemical co dow unit increases prices midland mich march the dow chemical co said itsengineering thermoplastics department will increase the sellingprices of standard grades of magnum abs resins by three cts perpound it also announced an increase of five cts per pound forperformance grades of the resins both increases are effective april reuter
0,east europe wheat winterkill possible accu says state college pa march winter wheat crops in thewestern soviet union poland and eastern czechoslovakia throughnorthern romania may suffer some winterkill over the next twonights private forecaster accuweather inc said western ussr winter wheat areas have had only light andspotty snow and winterkill is possible tonight and tomorrownight as temperatures drop to minus to degrees f snow cover is scant in poland with only about pct ofthe winter wheat areas reporting one to two inches of snow asof this morning the remaining pct of winter wheat crops do not have snowcover making winterkill possible on each of the next twonights lowest temperatures will be minus to degrees f winter wheat areas from eastern czechoslovakia throughnorthern romania had light snow flurries yesterday and lastnight but amounts were an inch or less with temperaturesexpected to fall to near degrees f over the next two nightssome light winterkill is possible accuweather added reuter
1,g issues statement after meeting washington april following is the text of a statementby the group of seven the us japan west germany francebritain italy and canada issued after a washington meetingyesterday the finance ministers and central bank governors ofseven major industrial countries met today they continued the process of multilateral surveillance oftheir economies pursuant to the arrangements for strengthenedeconomic policy coordination agreed at the tokyo summit oftheir heads of state or government the managing director of the international monetary fundalso participated in the meeting the ministers and governors reaffirmed the commitment tothe cooperative approach agreed at the recent paris meetingand noted the progress achieved in implementing theundertakings embodied in the louvre agreement they agreed however that further actions will beessential to resist rising protectionist pressures sustainglobal economic expansion and reduce trade imbalances in this connection they welcomed the proposals justannounced by the governing liberal democratic party in japanfor extraordinary and urgent measures to stimulate japanseconomy through early implementation of a large supplementarybudget exceeding those of previous years as well asunprecedented frontend loading of public works expenditures the government of japan reaffirmed its intention to furtheropen up its domestic markets to foreign goods and services the ministers and governors reaffirmed the view thataround current levels their currencies are within rangesbroadly consistent with economic fundamentals and the basicpolicy intentions outlined at the louvre meeting in that connection they welcomed the strong implementationof the louvre agreement they concluded that present and prospective progress inimplementing the policy undertakings at the louvre and in thisstatement provided a basis for continuing close cooperation tofoster the stability of exchange rates reuter
0,toyota motor usa february car sales down torrance calif march toyota motor sales usa incsaid its february car sales totaled down from last february the company said february truck sales totaled downfrom a year earlier toyota said sales of its domestically produced corollamodels totaled units during the month reuter
