is_uk,text
1,ec agrees on aid package for mediterranean states brussels march european community ec foreignministers have agreed on an aid package of loans and grantstotalling more than billion european currency units ecufor states in the southern and eastern mediterranean region the fiveyear accord increases aid to the states tunisiaisrael jordan lebanon morocco algeria egypt and syria byabout pct from the previous pact belgian foreign ministerleo tindemans told a news conference the ecs executivecommission had proposed a package of more than billionecus about pct more than the last aid deal but westgermany and britain called for the rise to be kept to pct the package includes mln ecus in cash grants from theec while just over one billion ecus will be made available inloans from the european investment bank the ecs longterminvestment arm details of how the money is to be distributedwill be worked out by ec officials syria while still officially included on the list willnot receive any money unless ec ministers specifically agree toit the ec last year imposed sanctions against syria because ofits alleged role in the attempted bombing of an israeliairliner reuter
0,memory metals inc mrmt gets nasa contract stamford conn march memory metals inc said itreceived a contract from the national aeronautics and spaceadministration to research and develop joints and couplingsusing special alloys the company said the twoyear contract worth dlrscalls for memory to study the joints and couplings for advancedcomposite materials which are strong and light but difficultto join reliably it said the alloys are trained to remember and take on apredetermined shape and selected temperaturers reuter
1,bomb explodes at british army base injured bonn march a huge car bomb exploded at theheadquarters of the british army of the rhine last nightinjuring about people just hours after british primeminister margaret thatcher left the west german capital a british army spokeswoman said today that seven peoplewere still being treated for minor injuries in hospitals in themoenchengladbach area near the rheindahlen base after beingbeing hit by flying shards of glass from the blast the kg bomb went off outside an officers mess at pm gmt ripping a crater half a meter feet deepand three meters nine feet wide in the ground and could beheard several kilometers miles away a police spokesman said an anonymous caller speaking english telephoned the westgerman domestic news agency deutsche presse agentur just beforethe explosion and said a bomb was about to go off at the base thatcher left bonn early yesterday evening after talks withwith chancellor helmut kohl ahead of her visit to moscow nextweek she had flown to west germany from talks with frenchpresident francois mitterrand in normandy earlier in the day officers of the nato northern army group which is alsobased at rheindahlen were holding a social dinner attended bybritish and west german servicemen and their wives inside themess when the bomb went off reuter
1,uk intervention board details ec sugar sales london april a total tonnes of current serieswhite sugar received export rebates of a maximum european currency units ecus per kilos at todayseuropean community ec tender the uk intervention boardsaid out of this traders in france received tonnes inwest germany in belgium in the uk indenmark in the netherlands and in spain tonnes it added earlier today london traders had expected the subsidy forthe current season whites campaign for licences to endsep tobe around ecus per kilos while french traders had putthe rebate at around ecus traders here had also forecast todays total authorisedsugar tonnage export awards up to tonnes versus last week when the restitution was ecus total export authorisations for the campaign weeks now stand at tonnes reuter
0,national security insurance co nsic th qtr elba ala march oper shr loss cts vs profit cts oper net loss vs profit year oper shr profit dlrs vs loss cts oper net profit vs loss note net excludes realized capital loss dlrs vsgain dlrs in quarter and gains dlrs vs dlrs in year net both periods excludes tax credit dlrs reuter
0,usda comments on export sales washington march corn sales gained tonnes inthe week ended february the highest weekly total sinceaugust and two and threequarter times the prior weekslevel the us agriculture department said in comments on its export sales report the department saidsales of mln tonnes to the ussr previously reportedunder the daily reporting system were the first sales fordelivery to the ussr under the fourth year of the usussrgrains supply agreement which began october japan added tonnes to previous purchases and salesto unknown destinations rose by tonnes wheat sales of tonnes for the current season and for the season were down by more than half fromthe previous weeks combined sales it said egypt japan and iraq were the major wheat buyers fordelivery in the current year while sales to china decreased by tonnes for the current season but increased by tonnes for the season which begins june net sales of soybeans totalling tonnes equaled thepreceding week but were nearly a third below the four weekaverage major increases were for belgium south korea mexicoand italy it said soybean cake and meal sales of tonnes were times the previous weeks marketing year low but six pct lessthan the four week average major increases for west germany belgium spain italy andaustralia were partially offset by declines to unknowndestinations soybean oil sales of tonnes were the result ofincreases for venezuela and reductions of tonnes forunknown destinations combined sales activity in cotton of running bales bales for the current year and bales for the bales were pct below the prior weeks goodshowing the department said major purchasers for the current season were south koreajapan taiwan and thailand while south korea and indonesiawere the major buyers for the season which beginsaugust reuter
1,new lme aluminium contract welcomed by trade by martin hayes reuters london march the london metal exchanges lmedecision to introduce a dollardenominated aluminium contractwith the port of singapore listed as a delivery point is apositive move physical traders and lme dealers said earlier this week the lme declared that a pct minimumpurity aluminium contract would commence trading on june alongside its longestablished sterlingbased pctcontract this is the lmes first dollar contract and noneuropeandelivery point and the board and committee are looking atsingapore as a delivery point for other contracts trade sources said the lmes new contract will conform withexisting industry practice where standard remeltmaterial priced in dollars is most commonly traded the location of a warehouse in singapore is also a positivemove by the lme given its ideal location for australian andjapanese traders who would be able to place metal on towarrant speedily and relatively inexpensively they said hedging during the lme ring sessions becomes much simplerwith a dollar contract at present premarket trading is almostexclusively dollarbased but currency conversions have to bedone during the sterling rings they added lme ring dealers said the new contract would match moreclosely trade requirements and possibly alleviate some of therecent wide backwardations very little physical business is now done in pctpurity metal nearly all of which is produced in eastern bloccountries such as romania the soviet union also produces pct but has declinedas an exporter recently they said some dealers said the new contract may suffer fromliquidity problems initially as business may continue tocentre on the present good ordinary brand gob contract wherethere are many holders of large short positions on the lme but others said the new contract would soon attract tradinginterest given that much metal has already beenattracted to the lmes warehouses by backwardations the lme also has a much more viable liquidity base for anew contract compared to the comex market in new york wherehigh grade aluminium futures are not particularly active theysaid thus it seems likely that the sterling contract willeventually lose trading interest and volumes will decline likestandard zinc which was superseded by a high grade contractgob aluminium will probably be replaced although the processin this case may take longer they added forming a new contract and establishing a singaporewarehouse are constructive moves by the lme but backwardationswhich make physical trading difficult would not totallydisappear as a result the trade sources said these premiums for prompt metal have become asemipermanent feature over the last year due to increasedbusiness and volatility in traded options and are presentlyaround stg increasingly large granting of option positions has beentaking place when some of these are declared and exercised atthe end of the relevant month physical tightness and squeezesaround these dates are commonplace they said listing singapore as a delivery point allows far easternoperators to deliver aluminium into a lme warehouse instead ofhaving to cover but tightness and backwardations are seen continuing eventhough the lmes new option contracts widen the gap between thedeclaration and prompt dates these will be due on the first and third wednesday of themonth whereas at present most fall on the th and th backwardations will remain while operators continue togrant options where potential tonnage to be delivered exceedsaluminium stock levels an lme option trader said reuter
1,gatt to debate us charges of airbus subsidies geneva march the us will pursue its complaint thateuropean governments unfairly subsidise the airbus industrieaircraft consortium in proceedings at the gatt civil aircraftcommittee a gatt spokesman said today the us presented its case for the first time to theaircraft committee of the general agreement on tariffs andtrade gatt during a special twoday session ending todaygatt rules cover some pct of world commerce the member committee agreed to open debate on the uscomplaint starting with informal consultations and thenholding a special session in july trade officials said the tension has eased the permanent trade ambassador ofthe member european community tran van thinh told reportersthe us has decided to go through proper channels us trade officials again made clear their anger over whatthey call unfair government support for airbus voiced during avisit to european capitals in february in a letter calling for the special committee meetingwashington charged france west germany the uk spain andthe ec commission with unfair practices on behalf of airbus the us charges that the europeans are violating ruleslaid down in the agreement on trade in civil aircraft washington presented its reading of rules on inducement topurchase aircraft and support for development of airlinesduring the special session and asked the committee to confirmits view official sources in the delegations said the us viewswould be considered during the informal consultations but theeuropeans would also be free to bring up any complaints againstamerican civil aircraft practices some delegates said the us position appeared to give suchbroad interpretation to the rules as to suggest that the civilaircraft accord needed renegotiating all these matters wouldbe considered during the informal meetings reuter
0,us wheat growers want eep to soviet union washington march the us national association ofwheat growers nawg urged the reagan administration offer thesoviet union wheat under the export enhancement program eep in a letter to agriculture secretary richard lyng nawgstated its strong support for an eep offer to moscow we believe that a solid case continues to exist for sovieteep eligibility and the recently announced and reported sovietpurchases of us corn indicate a soviet willingness topurchase us grain if it is competitively priced nawg said consequently we believe it is important to renew the useep offer and do all that is reasonably possible to ensuremutual adherence to the terms of the ussoviet grainagreement the letter said reuter
1,mauritian sugar exports fall in february london march mauritius exported tonnes ofsugar tel quel in february down from tonnes telquel shipped in january and in february themauritius chamber of agricultures sugar news bulletin said opening stocks at the beginning of last month totalled tonnes against tonnes at the start of februarylast year closing stocks at the end of february were tonnes up from tonnes at endfebruary the estimate for sugar production was unchanged fromlast month at tonnes raw value the chamber said reuter
0,del laboratories inc dli th qtr net farmingdale ny march shr cts vs cts net vs revs mln vs mln year shr dlrs vs dlrs net vs revs mln vs mln note per share figures adjusted to reflect fourforthreestock split paid march reuter
0,comdata network cdn in new acquisition talks nashville tenn march comdata network inc said it isin active talks with other parties on a possible acquisition orrecapitalization of comdata in an effort to maximizeshareholder values comdata said rosewood financial inc together withcypress partners lp and driftwood ltd have acquired overfive pct of comdata stock and rosewood intends to acquire over pct of comdata comdata said it has not yet reached a definitive agreementwith mason best co for the previouslyannouncedrecapitalization and selftender offer reuter
0,noland co nold names new chief executive newport news va march noland co said effective april when lloyd u noland jr turns and retires as previouslyannounced as chairman and president lloyd u nolandiii will become chairman and chief executive officer and carlwatson president and chief operating officer the company said noland iii is vice president managerof merchandising for plumbing and heating products watson is executive vice president marketing it said noland jr will also leave the board on april along with sq groover a retired noland executive serving as aconsultant on real estate and facilities matters
1,liffe executive greets sec move on futures trade london march a decision by the us securities andexchange commission to remove a key regulatory obstacle totrading foreign debt futures on us exchanges was aconstructive development london international financialfutures exchange liffe chief executive michael jenkins said the sec yesterday agreed to remove the regulation againsttrading futures in designated foreign government debtsecurities on markets not located in the issuing country jenkins said the decision cleared the way for the chicagoboard of trade possibly to trade uk long gilt futures and ajapanese yen bond contract the cbot is now likely to proceed with an application totrade gilts to the commodity futures trading commmissioncftc he said reuter
0,nppc elects new president chicago march delegates at the american pork congressin indianapolis elected tom miller of maricopa ariz as the newpresident of the national pork producers council nppc miller who was vice president of the nppc the past twoyears replaces ron kahle who served the maximum twoyear termas president the nppc said miller said the white meat campaign and the checkoffprogram are very important but based on talk at the porkcongress farm credit is next in line ray hankes of of fairbury ill was elected vice presidenthankes was active in development of the pork the other whitemeat campaign the nppc said reuter
1,ec commission details sugar tender brussels march the european commission confirmed itauthorised the export of tonnes of current series whitesugar at a maximum rebate of european currency unitsecus per kilos out of this traders in the uk received tonnes inthe netherlands in denmark and in west germany tonnes reuter
1,thatcher prospects boosted by ussr trip poll says london april british prime minister margaret thatcherhas improved her standing with voters according to the firstopinion poll published since her return from the soviet union thatcher is seeking reelection for a third term and thenewspaper said there would now be pressure on her to go for ajune or even a may election to capitalise on her soviet trip the survey by the harris research centre for todayslondon daily news said more than half of the voters polledby telephone believed she had improved the prospects of armsreductions and peace while pct said they were more likely tovote for her now than before her visit the poll was bad news for labour opposition leader neilkinnock it showed that his popularity had slumped followinghis trip to washington last week to explain his antinuclearpolicies thirty five pct of those polled said their opinion ofhim had gone down since the trip and only pct were more infavour of him in contrast pct said they were more impressed withthatcher after her trip to the soviet union only pct ratedher less highly reuter
1,ec ministers fail to end deadlock on research plan by paul mylrea reuters brussels march the european community ec has failedto agree on a hightechnology research program because ofopposition from britain and west germany diplomats said but belgian research minister guy verhofstadt toldreporters the two had been given just over a week to end theiropposition or risk plunging ec research into a crisis the socalled framework program proposed by the ecsexecutive commission was designed to boost research in areassuch as computers biotechnology and telecommunications andcombat us and japanese domination in these fields the fiveyear program was due to start at the beginning ofthis year but was delayed by calls from britain france andwest germany for cuts in the proposed budget of billioneuropean currency units ecus diplomats said the ec commission had already cut the budget from billion ecus but under ec law the program needs the approvalof all member states before it can be launched france has withdrawn its objections and backed a newcompromise budget proposed by verhofstadt to trim spending but britain is continuing its demands for further sharpcuts in the budget west germany which yesterday appeared to be ready toaccept the compromise was also holding back verhofstadt who chaired the lengthy meeting said he hadgiven the two states until april to withdraw theiropposition but if one or both failed to do so the ec would be leftwithout a research program leaving no money for schemes suchas the ecs esprit information technology drive if that happened there would be a grave crisis ineuropes scientific and research policy verhofstadt saidadding it could mean research teams being disbanded diplomats said west germany was close to agreeing to thecompromise which would limit new spending to billion ecusby allowing for cash already set aside for future projects the plan would also set aside at least pct of the billion ecus for spending after the end of the fiveyearprogram they said but britain still maintained theallocations were much too high britains research minister geoffrey pattie faced a toughfight to convince his government colleagues they should acceptan increase in spending beyond the billion ecu level so fardemanded by britain one diplomat added reuter
1,cbi survey points to surge in uk output london march british manufacturers expect output togrow rapidly in the four coming months a confederation ofbritish industry cbi survey shows the cbis monthly trends survey for march shows that pctof the polled uk firms expect to raise output in thenext four months only nine pct expect output to fall while pct said production would likely remain unchanged the cbi said the positive balance between firms expectingproduction to rise and those forecasting a fall at pct wasthe highest such figure recorded since in the cbis february survey pct of companies expecteda rise in output while pct forecast production would remainat present levels and eight pct expected production to drop the survey also showed that pct of the polled companiesconsider current order books to be above normal while pctview them as normal and only pct regard them as belownormal this was the highest positive balance since the questionwas first asked more than years ago the cbi said in february the figures were pct pct and pctrespectively companies also rated their export possibilities higher ofall polled companies pct rated their export order books tobe above normal and pct described them as normal while only pct believed export orders were below normal levels in february pct thought their export books were belownormal and pct believed them to be about normal at pctthe proportion of companies rating their export books abovenormal was unchanged between february and march on prices the survey showed that pct of companiesexpect average prices at which domestic orders are booked willremain unchanged in the coming four months up from pct infebruary reuter
0,tender loving tlci staff staf extend pact lake success ny march tender loving care health careservices inc said it and staff buildiers inc have extended theterm of their merger agreement until may tender loving care also said norrell corp agreed not toacquire any additional staff builders shares until september adding norrell was paid dlrs for the standstillarrangement tender loving care said it agreed to buy the staffbuilders common held by norrell about pct of thoseoutstanding for dlrs immediately prior to theconsummation of the merger tender loving care said the extended merger agreementcontinues to provide for the exchange of of its shares foreach staff builders share outstanding as announced february the staff builders shareholdersmeeting to vote on the merger originally convened andadjourned december will be reconvened on april tender loving care said its payment to norrell will include dlrs in cash and five mln dlrs of a new series ofeight pct tender loving care convertible preferred tender loving care said it and staff builders have filed arevised registration and proxy statement with the securitiesand exchange commission upon clearance of the revised proxystatement by the commission and its distribution to staffbuilders shareholders that companys management will continueto solicit proxies for approval of the merger tender loving care said it will have the power to voteabout pct of staff builders shares at the adjournedmeeting with a spokesman explaining that this represents theproxies held by norrell which started buying the stock afterthe record date for the meeting in addition staff builders officers and directors ownabout pct of its stock and have agreed to vote in favor ofthe merger accordingly the vote of an additional pct of theoutstanding shares will be required to approve the mergertender loving care said reuter
0,carson pirie scott crn february sales up chicago march carson pirie scott and co said itsfebruary sales increased pct to mln dlrs from mln dlrs a year ago it said each of its business groups retail foodserviceand lodging and distribution contributed to the sales gain the food service and lodging groups sales were up pctafter eliminating sales of the steak n egg kitchen restaurantchain sold aug reuter
1,rugby well prepared for new cement competition london march rugby portland cement plc rbyll saidit was well placed to operate in the new circumstancesfollowing the ending in february of the year old cementmanufacturers common price and marketing arrangements in a statement following the release of its resultsit stated that the current year had started well it reportedthat pretax profits in the year rose to mln stg from mln previously on turnover higher at mln after mln the strong recovery of the first six months continued intothe second half although uk cement demand rose onlymodestly results benefitted from cost cutting and highervolumes the decision by the cement makers federation to end thepricing agreement reflected pressure from higher competitiondue to growing imports and the possibility that the systemwould be taken to the restrictive practices court by the ukgovernment it stated that its john carr unit benefitted fromstrong organic growth although overseas its cockburn operationhad a difficult period with high maintenance costs andincreased depreciation charges the company is proposing to change its name at the nextannual meeting to rugby group plc rugby said it spent mln stg on acquisitions in itnoted that its western australia hotels company had agreed tosell the parmelia hotel for mln australian dlrs someseven mln stg above end book value the results were largely in line with forecasts and rugbyshares were little changed at p after at fridays close reuter
0,oesterreichische draukraftwerke sets sfr bond zurich march oesterreichische draukraftwerke ag ofklagenfurt is launching a mln swiss franc pct yearbond priced at pct lead manager swiss bank corp said the issue is guaranteed by the austrian statesubscriptions close march reuter
1,burmah oil profit climbs to mln stg london april year shr p vs p final div p making p vs p pretax profit mln stg vs mln net profit before minorities mln vs mln turnover net of duties billion stg vs billion minorities stg vs same extraordinary debit mln vs mln note companys full name is the burmah oil co plc burmlreuterm
0,itt itt considering stock repurchase new york march itt corp chairman rand araskog told ameeting of analysts that the company has been considering arepurchase of some shares we are considering that as a very important way toincrease earnings per share araskog said and noted the aimwas not to boost itts stock short term in the market itt recently reported that its earnings fromoperations rose to dlrs per share from dlrs per sharea year ago araskog said its preferred issues were among the sharesbeing studied for repurchase we look forward to a strong and a stronger araskog told the analysts we have more confidencethan anyother time in our history at least with me araskog took over as chairman of itt in and since thenhas sold many of the diversified businesses that were acquiredby former chairman harold geneen in the s and s last year the company transferred its europeantelecommunications businesses into a joint venture with ciegenerale delectricite called alcatel nv itt retained a pct interest in the venture although the agreement was closed by the end of the yeararaskog said the final transfers of stock of a number of smallcompanies was recently concluded we really wrapped everything up he said adding that thecompany had received an additional mln dlrs from the stocktransfers araskog said the company received all the cash due from thealcatel venture except for mln dlrs in intercompanyreceiveables which should be paid by the end of march araskog had told analysts last july that the company wasconsidering repurchasing some shares but a spokesman notedthat itt found it difficult to undertake the program because ofthe sharp appreciation in its stock price breaking out operating earnings by divisions itt saiddiversified services which consists of insurance financialservices communications and hotels saw the sharpest rise inoperating income to mln dlrs from mln dlrs a yearago industrial and defense operating income declined mlndlrs to mln dlrs while natural resources increased mlndlrs to mln dlrs the company said reuter
1,britoil plc btoll yr london march shr p vs p final div p making p vs p pretax profit mln stg vs mln net profit mln vs mln turnover mln stg vs billion extraordinary debit mln vs nil operating profit mln stg vs mln exceptional debit on rationalisation programme mln vsnil petroleum revenue taxes mln vs mln uk corporation tax and overseas tax mln vs mln note the net effect of accounting changes in was toreduce after tax profits by mln stg retained earnings forprior years were increased by mln extraordinary debit of mln stg related to the decisionto seek a buyer for the companys us assets reuter
1,british banks resist signing mexico package by marguerite nugent reuters london march british banks are resisting signing a billion dlr rescheduling package for mexico in a last ditcheffort to get all participants to contribute equally to a new billion dlr loan contained in the package christopher brougham regional manager rescheduling unitat lloyds bank plc said in response to a reuter enquiry thatthe six major uk clearing banks last week sent a telex tocitibank saying they would contribute what was requestedprovided all other major lenders did the same and that the usbanks contribute at least pct of the amount required bythem other bankers who declined to be identified said othergroups of banks particularly those in switzerland france andcanada were equally reluctant to sign although they had notsent any telex to citibank which chairs mexicos bankadvisory group however they said it was likely that if and when thebritish banks sign the accord the others are likely to follow under the agreement for which the signing began on fridaycommercial banks are being asked to contribute pct oftheir exposure to mexico as of august that was the dateof the first mexican debt crisis after months of haggling a proposed rescheduling agreementfor mexico was struck last september during the annual meetingof the world bank and international monetary fund inwashington ever since then the advisory group of which lloyds is amember has been attempting to round up the needed signatories however there has been considerable resistance to thepackage partly because of some of the clauses it contains andpartly because many small us regional banks do not want toincrease their exposure to any latin american countries brougham said we british banks have always played alongfor mexico and will do so as long as others share equally the decision to send the telexes was agreed on by the sixclearers jointly but each sent its own telex in addition to lloyds telexes were sent by nationalwestminster bank plc barclays bank plc midland bank plctandard chartered bank plc and royal bank of scotland plc brougham noted that so far the us banks have only reached pct of the total that is expected from them while thelevel of contributions from the uk banks is well in excess of pct the us figure should be closer to ours he said many bankers have been angered by the resistance of theregional us banks noting that even if they dont contributeto the new loan they still will be receiving interest on theexisting loans the banks still have three weeks to sign the agreement andbankers are hoping all will go according to plan in the meantime bankers expect further pressure will beexercised on the regional banks and the major us banks tofind a solution to the problem many have suggested that thelarger us banks should take on the additional obligationsbut so far they have resisted this bankers expect that much of the pressure on the us bankswill come from us regulators notably the federal reserve bankers prefer to view the stance taken by the britishbanks and other national groups as a matter of principal andburden sharing rather than as a pressure tactic to force theus banks to make up their share the bankers are not the only ones to be upset by theprotracted negotiations surrounding the agreement the mexicans themselves have been angered by the delays atthe signing in new york last friday finance minister gustavopetricioli sounded a warning to the recalcitrant banks those who supported us today can be sure that mexico willcontinue to be open and willing to share with them the businessopportunities which its future growth will create petriciolisaid conversion of bank debt into equity investments in mexicois one option banks can take advantage of to reduce theirexposure but mexico halted its debt for equity program infebruary in an effort to concentrate on finalising the package on friday petricioli said we will be a lot moreexpeditious in processing the requests of banks that havesupported us the pressure on the us banks comes at a time when othermajor latin american debtors are in the process of crucial debtnegotiations brazil the third worlds largest debtor has suspended allinterest payments on its billion dlrs of foreign debt manyof the major us banks including citibank have already saidthey might have to put their brazil loans on a cash basis andtake the financial losses which could total billions ofdollars this would be required by us banking regulations if theinterest payments are more than days overdue however the us banks are not the only ones threatened byregulations in the uk a proposed inland revenue rulingwould affect the tax treatment of certain types of loans manyof which are made to latin american countries basically the ruling wants to limit the tax credit a bankcan claim for tax withheld by foreign governments on loaninterest payments the british banks are planning to fight the proposals astheir implementation could prove extremely costly not just interms of compliance but in limiting future business reuter
1,ch beazer holdings plc to offer us shares new york april ch beazer holdings plc said it hasfiled with the us securities and exchange commission for anoffering of american depositary shares representing mln ordinary shares or a pct interest in beazerthrough underwriters led by american express cos axpshearson lehman brothers inc and robinsonhumphrey co inc the company said the adss are expected to be traded on thenasdaq system beazer will grant underwriters an option topurchase another adss to cover overallotments beazer said it will use proceeds initially to reduce debtand then for acquisitions and capital spending reuter
0,southwest swf stone sto comply for merger phoenix ariz march southwest forest industries saidit and stone container corp have complied with all federalwaiting period requirements for stones proposed dlr pershare cash acquisition of southwest southwest currently has mln shares outstanding thecompanies entered into a merger agreement on january andmade their initial findings with the department of justice andthe federal trade commission on february three southwest said the waiting period expired on march without receiving a formal second request for information reuterm
0,may ma february retail sales increase st louis march may department stores co said itssales for the four weeks ended february rose pct to mln dlrs from mln dlrs a year ago on a comparablestore basis it was a pct gain reuter
0,allegheny intl ag to close three plants pittsburgh march allegheny international inc said itplans to close three appliance manufacturing plants as part ofa restructuring the company said it will close its milwaukee plant byoctober idling employees and its dayton tennfacility with about employees by march in addition a plant in toronto will phase out productionof small electric appliances over the next eight monthsaffecting about of the facilitys employees production of barbecue grills and lawn mowers is also underreview at the toronto plant operated by the companys sunbeamcorp canada unit the plant will continue selling appliancesin canada the companys oster division makes blenders and otherappliances at the milwaukee and dayton plants osterheadquarters will stay in milwaukee and manufacturing ofproducts will be consolidated at other facilities inmcminnville and cookville both in tennessee reuter
1,britain wants bank regulation deal with japan london march britain wants japan to agree a timetablefor work towards joint rules on capital adequacy for banksalong the lines of a january outline agreement between the usand the uk corporate affairs minister michael howard said howard told a nikkei conference on tokyo financial marketsi want to see an agreement between us on what progress is to bemade and the rate at which it will happen japanese viceminister of finance for international affairstoyoo gyohten told the conference yesterday he was ready todiscuss capital adequacy but no negotiations were planned andhe could not see how or when agreement would be reached howard said another issue he would raise during a visit tojapan starting on april was equal access for ukfinancial firms to the japanese market he said londonbased financial firms were based intokyo nine of them wholly british with licences to deal insecurities this compared with whollylicensed japanesefirms in london i am not a protectionist we welcome all these firms herebut i want our firms to be able to compete just as freely injapan and at the moment they are not allowed to do so he said reuter
1,british airports authority seeks credit facility london march british airports authority plc whichwill be privatised later this year is seeking a mln stgmultiple option facility banking sources said the facility will incorporate a mln stg revolvingstandby credit and a mln stg swingline credit both of whichwill be available for seven years there also will be anuncommitted tender panel for the issue of sterling andmulticurrency advances and sterling acceptances a minimum of pct of the revolving credit will beimmediately available with a facility fee of six basis points up to pct of the revolving credit will be availablesubject to two months notification there will be a facilityfee of three basis points while this is not utilised afterwhich the fee rises to six basis points drawings will be at basis points over the londoninterbank offered rate plus mandatory liquid assetrequirements or a basis point sterling acceptancecommission the swingline will be available for a maximum ofseven days there will also be a participation fee of fivebasis points for mln stg the financing is being arranged by samuel montagu and coltd and is being syndicated on a restricted basis among a groupof the borrowers relationship banks reuter
0,federated department fds february sales rise cincinnati march federated department stores inc saidsales for the four weeks ended february were up pct to mln dlrs from mln dlrs a year before reuter
0,american vanguard corp amgd year net los angeles march shr cts vs cts net vs sales mln vs mln note th qtr figures not given reuter
0,nissan motor late february us car sales up carson calif march nissan motor corp usa saiddomestic car sales in the february to period rose to from cars at the same time last year for the month of february us car sales increased to from cars in the comparable month a year agonissan motor a whollyowned subsidiary of nissan motor ltdsaid for the yeartodate nissan motor domestic sales advancedto cars from cars in the automaker said reuter
1,uk money market given mln stg late assistance london march the bank of england said it provided themoney market with late assistance of around mln stg thisbrings the banks total help today to some mln stg andcompares with its forecast of a shortage in the sytem of around mln stg reuter
1,other milds coffee producers to meet may london april coffee producers belonging to the othermilds group will meet may in guatemala to discuss thepossibility of restoring export quotas producer delegates toldreporters after the closing session of the international coffeeorganization ico executive board meeting the other milds group comprising costa rica dominicanrepublic ecuador el salvador guatemala honduras indiamexico nicaragua papua new guinea and peru might consultwith brazil and colombia on this meeting but it was notcertain whether these two countries would attend they said the ico board meeting ended without moves to restartnegotiations on quotas which broke down last month producerdelegates said producers are expected to hold other consultations in thecoming months on how to proceed with quota negotiations but nodate for a full producer meeting has been mentioned they said the board completed reports on stock verification and thenext regular board session will be in indonesia june delegates said reuter
0,american network anwi reduces customer rates portland ore march american network inc said it hasreduced its long distance telephone service rates by two to pct the reductions apply to the companys subsidiaries starnetinternational inc and american telephone exchange reuter
1,uk february psbr repayment mln stg london march britains public sector borrowingrequirement psbr showed a provisional net repayment of mln stg in february compared with an unrevised billion stg repayment in january the treasury said this gives a cumulative psbr in the first months of thecurrent fiscal year of mln stg compared with a billionrequirement in the like period last year the governments forecast for the psbr in fiscal is billion stg but markets expect a significant undershoot onthis number the february data was within market forecasts the central government borrowing requirement on its ownaccount in february was a net repayment of mln stg after aunrevised net repayment of billion stg in january in thefirst months the central government borrowing on its ownaccount was billion stg after billion in january local authorities made a repayment estimated at mln stgin february the cumulative local authorities repayment forthe first months was mln the treasury said the fallabout billion stg in the cumulative psbr at this point thisyear over last was largely due to lower public corporation andlocal authority borrowing this was also the case last monthit said the public corporations borrowing requirement is estimatedat minus mln stg to give a cumulative repayment of billion stg the local authority and public sector surplus on the months cumulative basis was billion compared with a flatposition at the same stage last year the treasury said that the proceeds from privatisation ofbritish airways plc reduced requirements by mln stg the treasury said the general government borrowingrequirement is estimated to be a net repayment of mln stgin february giving a cumulative requirement of billion consolidated fund revenue was billion stg in februarygiving a cumulative total of billion in the first months pct up from the like stage last year inland revenue receipts for the first months were billion stg or pct higher than a year earlier receiptsfrom customs and excise were billion stg in the first months pct higher than in the previous year the treasury said that budget forestalling when tradersbring in goods in advance of todays annual budget brought in mln stg more in customs and excise receipts than infebruary consolidated fund expenditure was billion stg infebruary with a cumulative billion for the first months four pct higher than in the previous year supply expenditure was provisionally estimated at billion stg in february giving a cumulative total of billion or three pct above last years equivalent total reuter
1,uk money market shortage forecast revised up london march the bank of england said it had revisedits estimate of the deficit in the money market today up to arecord two billion stg before taking account of its morningoperations from billion at midday the bank has provided the system with around billionstg assistance so far today reuter
1,bank of england offers early help in money market london march the bank of england said it had invitedthe discount houses to make an early round of bill offers tohelp offset a large liquidity shortage in the money market it estimated the shortage at around billion stg oneadverse factor being the unwinding of a sale and repurchaseagreement with the market having to buy back bills worth mln stg from the bank bills maturing in official hands and the treasury billtakeup would drain mln stg wile exchequer transactions anda note circulation rise would take out mln and mlnrespectively above target bankers balances would add mln reuter
0,ccl industries inc th qtr net toronto march shr cts vs cts net vs revs mln vs mln year shr cts vs dlrs net mln vs mln revs mln vs mln note shr profit relates to class b nonvoting shares reuter
1,saudi supertanker reported hit by iran off uae london march iran attacked the saudi arabiansupertanker arabian sea off the united arab emirates last nightbut the vessel was able to proceed after the incident lloydsshipping intelligence reported the dwt arabian sea had set sail on tuesday afterloading oil at the saudi port of ras tannurah lloyds said theattack occurred at about hrs local time gmt reuter
0,ice unchanged at soviet oil port of ventspils helsinki march ice conditions are unchanged at thesoviet baltic oil port of ventspils with continuous andcompacted drift ice to cms thick the latest report ofthe finnish board of navigation said icebreaker assistance to reach ventspils harbour is neededfor normal steel vessels without special reinforcement againstice the report said it gave no details of ice conditions at the other majorsoviet baltic export harbour of klaipeda reuter
